id_eje,descripcion_eje,id_programa_presupuestario,descripcion_programa_presupuestario,id_componente,descripcion_componente,id_siglas,descripcion_siglas,id_ods,descripcion_ods,id_meta,descripcion_meta,id_tema_general,descripcion_tema_general,id_tema_objetivo,descripcion_tema_objetivo,id_meta_rubro_propuesta,descripcion_meta_rubro_propuesta
4,Economía para todos,S010,Cadena de valor y fortalecimiento de la productividad,S010.C05,Esquemas de crédito en condiciones preferentes para MIPYMES otorgados (FOGIM),FOGIM,Fondo Guanajuato de Inversión en Zonas Marginadas,08,"Objetivo 8: Promover el crecimiento económico sostenido, inclusivo y sostenible, el empleo pleno y productivo y el trabajo decente para todos",8.3,"8.3 Promover políticas orientadas al desarrollo que apoyen las actividades productivas, la creación de empleos decentes, el emprendimiento, la creatividad y la innovación y alentar la formalización y el crecimiento de las microempresas y las pequeñas y medianas empresas, entre otras cosas mediante el acceso a servicios financieros.",2,Economía,2.2,Crecimiento económico,2.2.1,Trabajo y Economía
4,Economía para todos,E020,Comercialización internacional,E020.C02,Estrategias de promoción y comercialización para la internacionalización de empresas,COFOCE,Coordinadora de Fomento al Comercio Exterior,17,Objetivo 17: Revitalizar la Alianza Mundial para el Desarrollo Sostenible,17.12,"17.12 Lograr la consecución oportuna del acceso a los mercados libre de derechos y contingentes de manera duradera para todos los países menos adelantados, conforme a las decisiones de la Organización Mundial del Comercio, incluso velando por que las normas de origen preferenciales aplicables a las importaciones de los países menos adelantados sean transparentes y sencillas y contribuyan a facilitar el acceso a los mercados.",2,Economía,2.5,Alianza mundial,2.5.2,Comercio
1,Seguridad y paz social,E008,"Atención integral a niñas, niños y adolescentes",E008.C15,"Estrategias para la protección de los Derechos de los niños, niñas y adolescentes del Estado, impulsadas.",SG,Secretaría de Gobierno,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.5,"4.5 Eliminar las disparidades de género en la educación y garantizar el acceso igualitario de las personas vulnerables, incluidas las personas con discapacidad, los pueblos indígenas y los niños en situaciones de vulnerabilidad, a todos los niveles de la enseñanza y la formación profesional.",1,Educación,1.1,Educación,1.1.1,Educación
5,Desarrollo ordenado y sostenible,P010,Sistema integral de movilidad,P010.C04,Estudios y programas para la movilidad integral y sustentable validados,SICOM,"Secretaría de Infraestructura, Conectividad y Movilidad",11,"Objetivo 11: Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles",11.2,"11.2 Proporcionar acceso a sistemas de transporte seguros, asequibles, accesibles y sostenibles para todos y mejorar la seguridad vial, mediante la ampliación de transporte público.",3,Desarrollo social,3.3,Asentamientos humanos,3.3.1,Ciudades y comunidades sostenibles
1,Seguridad y paz social,E044,Participación de la sociedad en la prevención de delitos,E044.C04,Estudios y/o diagnósticos criminológicos de seguridad pública realizados.,SSP,Secretaría de Seguridad Pública,16,"Objetivo 16: Promover sociedades, justas, pacíficas e inclusivas",16.1,16.1 Reducir significativamente todas las formas de violencia y las correspondientes tasas de mortalidad en todo el mundo.,3,Desarrollo social,3.1,Sociedades justas,3.1.1,"Paz, justicia e instituciones"
5,Desarrollo ordenado y sostenible,E051,Gestión integral de recursos hídricos,E051.C04,"Estudios, diagnósticos y proyectos del uso y abasto del agua realizados",CEAG,Comisión Estatal del Agua de Guanajuato,06,Objetivo 6: Garantizar la disponibilidad de agua y su gestión sostenible y el saneamiento para todos,6.1,6.1 Lograr el acceso universal y equitativo al agua potable segura y asequible para todos.,4,Medio ambiente y energía,4.4,Agua,4.4.1,Agua límpia y saneamiento
5,Desarrollo ordenado y sostenible,P003,"Desarrollo regional, urbano y ordenamiento ecológico territorial",P003.C05,Evaluación en materia ambiental de la implementación de los Programas de Desarrollo Urbano y Ordenamiento Ecológico Territorial realizada.,SMAOT,Secretaría de Medio Ambiente y Ordenamiento Territorial,15,"Objetivo 15: Gestionar sosteniblemente los bosques, luchar contra la desertificación, detener e invertir la degradación de las tierras y detener la pérdida de biodiversidad",15.1,"15.1 Para 2020, velar por la conservación, el restablecimiento y el uso sostenible de los ecosistemas terrestres y los ecosistemas interiores de agua dulce y los servicios que proporcionan.",4,Medio ambiente y energía,4.3,Ambiente,4.3.1,Bosques
7,Poderes y Autónomos,E035,"Extensión del conocimiento, arte y cultura",E035.C02,Eventos artísticos y culturales de alto impacto social de la UG presentados a la población.,UG,Universidad de Guanajuato,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.7,"4.7 Garantizar que todos los estudiantes adquieran los conocimientos teóricos y prácticos necesarios para promover el desarrollo sostenible, en particular mediante la educación para el desarrollo sostenible y la adopción de estilos de vida sostenibles, los derechos humanos, la igualdad entre los géneros, la promoción de una cultura de paz y no violencia, la ciudadanía mundial y la valoración de la diversidad cultural y de la contribución de la cultura al desarrollo sostenible, entre otros medios.",1,Educación,1.1,Educación,1.1.1,Educación
2,Desarrollo Humano y Social,E048,Prevención de riesgos psicosociales,E048.C01,Eventos de difusión de la cultura de prevención de las conductas de riesgos psicosociales realizados.,DIF,Sistema Estatal para el Desarrollo Integral de la Familia,03,Objetivo 3: Garantizar una vida sana y promover el bienestar para todos en todas las edades,3.d,"3.d Reforzar la capacidad de todos los países, en particular los países en desarrollo, en materia de alerta temprana, reducción de riesgos y gestión de los riesgos para la salud nacional y mundial.",3,Desarrollo social,3.4,Vida sana,3.4.1,"VIH/SIDA, malaria y otras enfermedades"
1,Seguridad y paz social,E044,Participación de la sociedad en la prevención de delitos,E044.C01,Eventos de prevención social de la violencia y la delincuencia realizados.,SSP,Secretaría de Seguridad Pública,16,"Objetivo 16: Promover sociedades, justas, pacíficas e inclusivas",16.1,16.1 Reducir significativamente todas las formas de violencia y las correspondientes tasas de mortalidad en todo el mundo.,3,Desarrollo social,3.1,Sociedades justas,3.1.1,"Paz, justicia e instituciones"
2,Desarrollo Humano y Social,E008,"Atención integral a niñas, niños y adolescentes",E008.C12,"Eventos de prevención y sensibilización a niñas, niños y adolescentes en situación de trabajo infantil y sus familias, realizados",DIF,Sistema Estatal para el Desarrollo Integral de la Familia,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.5,"4.5 Eliminar las disparidades de género en la educación y garantizar el acceso igualitario de las personas vulnerables, incluidas las personas con discapacidad, los pueblos indígenas y los niños en situaciones de vulnerabilidad, a todos los niveles de la enseñanza y la formación profesional.",1,Educación,1.1,Educación,1.1.1,Educación
1,Seguridad y paz social,E044,Participación de la sociedad en la prevención de delitos,E044.C07,Eventos para fortalecer la cultura de prevención del delito y autocuidado en la sociedad.,SSP,Secretaría de Seguridad Pública,16,"Objetivo 16: Promover sociedades, justas, pacíficas e inclusivas",16.1,16.1 Reducir significativamente todas las formas de violencia y las correspondientes tasas de mortalidad en todo el mundo.,3,Desarrollo social,3.1,Sociedades justas,3.1.1,"Paz, justicia e instituciones"
7,Poderes y Autónomos,E068,Vinculación del estudiante con los sectores económico y social,E068.C02,Eventos que incentivan el liderazgo y el emprendimiento ofertados a los estudiantes.,UG,Universidad de Guanajuato,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.4,"4.4 Aumentar el número de jóvenes y adultos que tienen las competencias necesarias, en particular técnicas y profesionales, para acceder al empleo, el trabajo decente y el emprendimiento.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,E003,Actividades artísticas y culturales,E003.C12,Exposiciones realizadas en el Museo Iconográfico del Quijote.,MIQ,Museo Iconográfico del Quijote,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.7,"4.7 Garantizar que todos los estudiantes adquieran los conocimientos teóricos y prácticos necesarios para promover el desarrollo sostenible, en particular mediante la educación para el desarrollo sostenible y la adopción de estilos de vida sostenibles, los derechos humanos, la igualdad entre los géneros, la promoción de una cultura de paz y no violencia, la ciudadanía mundial y la valoración de la diversidad cultural y de la contribución de la cultura al desarrollo sostenible, entre otros medios.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,E003,Actividades artísticas y culturales,E003.C03,"Exposiciones y actividades de difusión en coordinación con las casas de cultura, realizados.",IEC,Instituto Estatal de la Cultura,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.7,"4.7 Garantizar que todos los estudiantes adquieran los conocimientos teóricos y prácticos necesarios para promover el desarrollo sostenible, en particular mediante la educación para el desarrollo sostenible y la adopción de estilos de vida sostenibles, los derechos humanos, la igualdad entre los géneros, la promoción de una cultura de paz y no violencia, la ciudadanía mundial y la valoración de la diversidad cultural y de la contribución de la cultura al desarrollo sostenible, entre otros medios.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,E003,Actividades artísticas y culturales,E003.C01,"Exposiciones, actividades formativas y académicas realizadas en el Museo de Arte e Historia de Guanajuato.",FORUM,Fórum Cultural Guanajuato,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.7,"4.7 Garantizar que todos los estudiantes adquieran los conocimientos teóricos y prácticos necesarios para promover el desarrollo sostenible, en particular mediante la educación para el desarrollo sostenible y la adopción de estilos de vida sostenibles, los derechos humanos, la igualdad entre los géneros, la promoción de una cultura de paz y no violencia, la ciudadanía mundial y la valoración de la diversidad cultural y de la contribución de la cultura al desarrollo sostenible, entre otros medios.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,E038,Competencias para el trabajo,E038.C16,F. Programa de aprendizaje para el liderazgo y emprendimiento ofertado en Educación Superior. ITESG,ITESG,Instituto Tecnológico Superior de Guanajuato,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.4,"4.4 Aumentar el número de jóvenes y adultos que tienen las competencias necesarias, en particular técnicas y profesionales, para acceder al empleo, el trabajo decente y el emprendimiento.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,E038,Competencias para el trabajo,E038.C20,F. Programa de aprendizaje para el liderazgo y emprendimiento ofertado en Educación Superior. ITESI,ITESI,Instituto Tecnológico Superior de Irapuato,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.4,"4.4 Aumentar el número de jóvenes y adultos que tienen las competencias necesarias, en particular técnicas y profesionales, para acceder al empleo, el trabajo decente y el emprendimiento.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,E038,Competencias para el trabajo,E038.C27,F. Programa de aprendizaje para el liderazgo y emprendimiento ofertado en Educación Superior. ITESP,ITSPR,Instituto Tecnológico Superior de Purísima del Rincón,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.4,"4.4 Aumentar el número de jóvenes y adultos que tienen las competencias necesarias, en particular técnicas y profesionales, para acceder al empleo, el trabajo decente y el emprendimiento.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,E038,Competencias para el trabajo,E038.C24,F. Programa de aprendizaje para el liderazgo y emprendimiento ofertado en Educación Superior. ITESS,ITESS,Instituto Tecnológico Superior de Salvatierra,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.4,"4.4 Aumentar el número de jóvenes y adultos que tienen las competencias necesarias, en particular técnicas y profesionales, para acceder al empleo, el trabajo decente y el emprendimiento.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,E038,Competencias para el trabajo,E038.C29,F. Programa de aprendizaje para el liderazgo y emprendimiento ofertado en Educación Superior. ITSUR,ITSUR,Instituto Tecnológico Superior del Sur de Guanajuato,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.4,"4.4 Aumentar el número de jóvenes y adultos que tienen las competencias necesarias, en particular técnicas y profesionales, para acceder al empleo, el trabajo decente y el emprendimiento.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,E038,Competencias para el trabajo,E038.C33,F. Programa de aprendizaje para el liderazgo y emprendimiento ofertado en Educación Superior. SABES,SABES,Sistema Avanzado de Bachillerato y Educación Superior,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.4,"4.4 Aumentar el número de jóvenes y adultos que tienen las competencias necesarias, en particular técnicas y profesionales, para acceder al empleo, el trabajo decente y el emprendimiento.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,E038,Competencias para el trabajo,E038.C49,F. Programa de aprendizaje para el liderazgo y emprendimiento ofertado en Educación Superior. UPB,UPB,Universidad Politécnica del Bicentenario,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.4,"4.4 Aumentar el número de jóvenes y adultos que tienen las competencias necesarias, en particular técnicas y profesionales, para acceder al empleo, el trabajo decente y el emprendimiento.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,E038,Competencias para el trabajo,E038.C52,F. Programa de aprendizaje para el liderazgo y emprendimiento ofertado en Educación Superior. UPGTO,UPGTO,Universidad Politécnica de Guanajuato,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.4,"4.4 Aumentar el número de jóvenes y adultos que tienen las competencias necesarias, en particular técnicas y profesionales, para acceder al empleo, el trabajo decente y el emprendimiento.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,E038,Competencias para el trabajo,E038.C56,F. Programa de aprendizaje para el liderazgo y emprendimiento ofertado en Educación Superior. UPJR,UPJR,Universidad Politécnica de Juventino Rosas,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.4,"4.4 Aumentar el número de jóvenes y adultos que tienen las competencias necesarias, en particular técnicas y profesionales, para acceder al empleo, el trabajo decente y el emprendimiento.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,E038,Competencias para el trabajo,E038.C59,F. Programa de aprendizaje para el liderazgo y emprendimiento ofertado en Educación Superior. UPPE,UPPE,Universidad Politécnica de Pénjamo,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.4,"4.4 Aumentar el número de jóvenes y adultos que tienen las competencias necesarias, en particular técnicas y profesionales, para acceder al empleo, el trabajo decente y el emprendimiento.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,E038,Competencias para el trabajo,E038.C63,F. Programa de aprendizaje para el liderazgo y emprendimiento ofertado en Educación Superior. UTL,UTL,Universidad Tecnológica de León,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.4,"4.4 Aumentar el número de jóvenes y adultos que tienen las competencias necesarias, en particular técnicas y profesionales, para acceder al empleo, el trabajo decente y el emprendimiento.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,E038,Competencias para el trabajo,E038.C68,F. Programa de aprendizaje para el liderazgo y emprendimiento ofertado en Educación Superior. UTNG,UTNG,Universidad Tecnológica del Norte de Guanajuato,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.4,"4.4 Aumentar el número de jóvenes y adultos que tienen las competencias necesarias, en particular técnicas y profesionales, para acceder al empleo, el trabajo decente y el emprendimiento.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,E038,Competencias para el trabajo,E038.C71,F. Programa de aprendizaje para el liderazgo y emprendimiento ofertado en Educación Superior. UTS,UTS,Universidad Tecnológica de Salamanca,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.4,"4.4 Aumentar el número de jóvenes y adultos que tienen las competencias necesarias, en particular técnicas y profesionales, para acceder al empleo, el trabajo decente y el emprendimiento.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,E038,Competencias para el trabajo,E038.C74,F. Programa de aprendizaje para el liderazgo y emprendimiento ofertado en Educación Superior. UTSMA,UTSMA,Universidad Tecnológica de San Miguel de Allende,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.4,"4.4 Aumentar el número de jóvenes y adultos que tienen las competencias necesarias, en particular técnicas y profesionales, para acceder al empleo, el trabajo decente y el emprendimiento.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,E038,Competencias para el trabajo,E038.C78,F. Programa de aprendizaje para el liderazgo y emprendimiento ofertado en Educación Superior. UTSOE,UTSOE,Universidad Tecnológica del Suroeste de Guanajuato,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.4,"4.4 Aumentar el número de jóvenes y adultos que tienen las competencias necesarias, en particular técnicas y profesionales, para acceder al empleo, el trabajo decente y el emprendimiento.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,E038,Competencias para el trabajo,E038.C89,F. Programa de aprendizaje para el liderazgo y emprendimiento ofertado en Educación Superior. UVEG,UVEG,Universidad Virtual del Estado de Guanajuato,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.4,"4.4 Aumentar el número de jóvenes y adultos que tienen las competencias necesarias, en particular técnicas y profesionales, para acceder al empleo, el trabajo decente y el emprendimiento.",1,Educación,1.1,Educación,1.1.1,Educación
1,Seguridad y paz social,P014,Fortalecimiento del sistema estatal de seguridad pública,P014.C03,Fondos y subsidios federales y estatales en materia de seguridad pública monitoreados y evaluados,SG,Secretaría de Gobierno,16,"Objetivo 16: Promover sociedades, justas, pacíficas e inclusivas",16.a,"16.a Fortalecer las instituciones nacionales pertinentes, incluso mediante la cooperación internacional, para crear a todos los niveles, particularmente en los países en desarrollo, la capacidad de prevenir la violencia y combatir el terrorismo y la delincuencia.",3,Desarrollo social,3.1,Sociedades justas,3.1.1,"Paz, justicia e instituciones"
3,Educación de Calidad,E063,Formación científica y tecnológica,E063.C04,Formación de Capital Humano de alto nivel apoyado. ITESI,ITESI,Instituto Tecnológico Superior de Irapuato,12,Objetivo 12: Garantizar modalidades de consumo y producción sostenibles,12.a,12.a Ayudar a los países en desarrollo en el fortalecimiento de su capacidad científica y tecnológica a fin de avanzar hacia modalidades de consumo y producción más sostenibles.,2,Economía,2.3,Consumo y producción,2.3.1,Producción y consumo responsables
3,Educación de Calidad,E063,Formación científica y tecnológica,E063.C03,Formación de Capital Humano de alto nivel apoyado. UPGTO,UPGTO,Universidad Politécnica de Guanajuato,12,Objetivo 12: Garantizar modalidades de consumo y producción sostenibles,12.a,12.a Ayudar a los países en desarrollo en el fortalecimiento de su capacidad científica y tecnológica a fin de avanzar hacia modalidades de consumo y producción más sostenibles.,2,Economía,2.3,Consumo y producción,2.3.1,Producción y consumo responsables
5,Desarrollo ordenado y sostenible,G006,Mejoramiento de las condiciones ambientales,G006.C01,Fuentes fijas de competencia estatal en materia de emisiones a la atmósfera reguladas,SMAOT,Secretaría de Medio Ambiente y Ordenamiento Territorial,11,"Objetivo 11: Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles",11.6,"11.6 Reducir el impacto ambiental negativo per cápita de las ciudades, lo que incluye prestar especial atención a la calidad del aire y la gestión de los desechos municipales y de otro tipo.",3,Desarrollo social,3.3,Asentamientos humanos,3.3.1,Ciudades y comunidades sostenibles
5,Desarrollo ordenado y sostenible,G006,Mejoramiento de las condiciones ambientales,G006.C02,Fuentes móviles generadoras de emisiones a la atmósfera reguladas,SMAOT,Secretaría de Medio Ambiente y Ordenamiento Territorial,11,"Objetivo 11: Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles",11.6,"11.6 Reducir el impacto ambiental negativo per cápita de las ciudades, lo que incluye prestar especial atención a la calidad del aire y la gestión de los desechos municipales y de otro tipo.",3,Desarrollo social,3.3,Asentamientos humanos,3.3.1,Ciudades y comunidades sostenibles
3,Educación de Calidad,E038,Competencias para el trabajo,E038.C41,G. Organismos Públicos Descentralizados de Educación Media Superior con Programa de certificación de competencias laborales implementado (SEG),SEG,Secretaría de Educación,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.4,"4.4 Aumentar el número de jóvenes y adultos que tienen las competencias necesarias, en particular técnicas y profesionales, para acceder al empleo, el trabajo decente y el emprendimiento.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,E038,Competencias para el trabajo,E038.C05,G. Programas de certificación de competencias laborales ofertados en Educación Media Superior. CECYTEG,CECYTEG,Colegio de Estudios Científicos y Tecnológicos del Estado de Guanajuato,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.4,"4.4 Aumentar el número de jóvenes y adultos que tienen las competencias necesarias, en particular técnicas y profesionales, para acceder al empleo, el trabajo decente y el emprendimiento.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,E038,Competencias para el trabajo,E038.C09,G. Programas de certificación de competencias laborales ofertados en Educación Media Superior. CONALEP,CONALEP,Colegio de Educación Profesional Técnica del Estado de Guanajuato,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.4,"4.4 Aumentar el número de jóvenes y adultos que tienen las competencias necesarias, en particular técnicas y profesionales, para acceder al empleo, el trabajo decente y el emprendimiento.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,E038,Competencias para el trabajo,E038.C34,G. Programas de certificación de competencias laborales ofertados en Educación Media Superior. SABES,SABES,Sistema Avanzado de Bachillerato y Educación Superior,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.4,"4.4 Aumentar el número de jóvenes y adultos que tienen las competencias necesarias, en particular técnicas y profesionales, para acceder al empleo, el trabajo decente y el emprendimiento.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,E038,Competencias para el trabajo,E038.C90,G. Programas de certificación de competencias laborales ofertados en Educación Media Superior. UVEG,UVEG,Universidad Virtual del Estado de Guanajuato,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.4,"4.4 Aumentar el número de jóvenes y adultos que tienen las competencias necesarias, en particular técnicas y profesionales, para acceder al empleo, el trabajo decente y el emprendimiento.",1,Educación,1.1,Educación,1.1.1,Educación
6,Gobierno humano y eficaz,P011,Sistema estatal de información y evaluación del desarrollo,P011.C02,"Gestión de información de las Unidades Administrativas con funciones estadísticas y geográficas en los ámbitos Nacional, Estatal y Municipal fortalecida.",IPLANEG,"Instituto de Planeación, Estadística y Geografía del Estado de Guanajuato",16,"Objetivo 16: Promover sociedades, justas, pacíficas e inclusivas",16.10,"16.10 Garantizar el acceso público a la información y proteger las libertades fundamentales, de conformidad con las leyes nacionales y los acuerdos internacionales.",3,Desarrollo social,3.1,Sociedades justas,3.1.1,"Paz, justicia e instituciones"
4,Economía para todos,E027,Derrama económica por turismo,E027.C02,"Gestión de proyectos de infraestructura que contribuyen al desarrollo de centros turísticos en el Estado, realizada.",SECTUR,Secretaría de Turismo,08,"Objetivo 8: Promover el crecimiento económico sostenido, inclusivo y sostenible, el empleo pleno y productivo y el trabajo decente para todos",8.9,8.9 Elaborar y poner en práctica políticas encaminadas a promover un turismo sostenible que cree puestos de trabajo y promueva la cultura y los productos locales.,2,Economía,2.2,Crecimiento económico,2.2.1,Trabajo y Economía
5,Desarrollo ordenado y sostenible,P003,"Desarrollo regional, urbano y ordenamiento ecológico territorial",P003.C06,Gestión de proyectos estratégicos que apoyan la sustentabilidad urbana realizados,SMAOT,Secretaría de Medio Ambiente y Ordenamiento Territorial,11,"Objetivo 11: Lograr que las ciudades y los asentamientos humanos sean inclusivos, seguros, resilientes y sostenibles",11.3,"11.3 Para 2030, aumentar la urbanización inclusiva y sostenible y la capacidad para la planificación y la gestión participativas, integradas y sostenibles de los asentamientos humanos en todos los países.",3,Desarrollo social,3.3,Asentamientos humanos,3.3.1,Ciudades y comunidades sostenibles
7,Poderes y Autónomos,E022,Confianza en el Instituto Electoral del Estado de Guanajuato,E022.C03,Gestión institucional mejorada.,IEEG,Instituto Electoral del Estado de Guanajuato,16,"Objetivo 16: Promover sociedades, justas, pacíficas e inclusivas",16.6,16.6 Crear a todos los niveles instituciones eficaces y transparentes que rindan cuentas.,3,Desarrollo social,3.1,Sociedades justas,3.1.1,"Paz, justicia e instituciones"
5,Desarrollo ordenado y sostenible,E021,Conectividad digital,E021.C02,Gestión para la conectividad digital realizada,SICOM,"Secretaría de Infraestructura, Conectividad y Movilidad",09,"Objetivo 9: Construir infraestructuras resilientes, promover la industrialización inclusiva y sostenible y fomentar la innovación",9.c,9.c Aumentar significativamente el acceso a la tecnología de la información y las comunicaciones y esforzarse por proporcionar acceso universal y asequible a Internet en los países menos adelantados de aquí a 2020.,2,Economía,2.1,Infraestructura,2.1.1,"Industria, Innovación e Infraestructura"
3,Educación de Calidad,E038,Competencias para el trabajo,E038.C93,H. Organismos Públicos Descentralizados de Educación Superior con Programa de certificación de competencias laborales implementado. SEG,SEG,Secretaría de Educación,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.4,"4.4 Aumentar el número de jóvenes y adultos que tienen las competencias necesarias, en particular técnicas y profesionales, para acceder al empleo, el trabajo decente y el emprendimiento.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,E038,Competencias para el trabajo,E038.C17,H. Programas de certificación de competencias laborales ofertados en Educación Superior. ITESG,ITESG,Instituto Tecnológico Superior de Guanajuato,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.4,"4.4 Aumentar el número de jóvenes y adultos que tienen las competencias necesarias, en particular técnicas y profesionales, para acceder al empleo, el trabajo decente y el emprendimiento.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,E038,Competencias para el trabajo,E038.C25,H. Programas de certificación de competencias laborales ofertados en Educación Superior. ITESS,ITESS,Instituto Tecnológico Superior de Salvatierra,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.4,"4.4 Aumentar el número de jóvenes y adultos que tienen las competencias necesarias, en particular técnicas y profesionales, para acceder al empleo, el trabajo decente y el emprendimiento.",1,Educación,1.1,Educación,1.1.1,Educación
3,Educación de Calidad,E038,Competencias para el trabajo,E038.C30,H. Programas de certificación de competencias laborales ofertados en Educación Superior. ITSUR,ITSUR,Instituto Tecnológico Superior del Sur de Guanajuato,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.4,"4.4 Aumentar el número de jóvenes y adultos que tienen las competencias necesarias, en particular técnicas y profesionales, para acceder al empleo, el trabajo decente y el emprendimiento.",1,Educación,1.1,Educación,1.1.1,Educación
