id_dimension_ped,descripcion_dimension_ped,id_linea_estrategica_ped,descripcion_linea_estrategica_ped,id_objetivo_ped,descripcion_objetivo_ped,id_estrategia_ped,descripcion_estrategia_ped,id_ods,descripcion_ods,id_metas_ods,descripción_metas_ods
PED.D01,Humana y Social,PED.01.02,Educación para la Vida,PED.01.02.02,"Incrementar la cobertura de la educación superior con calidad, pertinencia y equidad.",PED.01.02.02.02,Incremento de la empleabilidad de las y los egresados de la educación superior.,ODS.04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",MM.04.0B,"4.b Para 2020, aumentar a nivel mundial el número de becas disponibles para países en desarrollo."
PED.D01,Humana y Social,PED.01.02,Educación para la Vida,PED.01.02.02,"Incrementar la cobertura de la educación superior con calidad, pertinencia y equidad.",PED.01.02.02.03,Fomento de la movilidad interinstitucional de la población estudiantil y el perso­ nal docente y administrativo a nivel nacional e internacional.,ODS.04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",MM.04.0B,"4.b Para 2020, aumentar a nivel mundial el número de becas disponibles para países en desarrollo."
PED.D01,Humana y Social,PED.01.02,Educación para la Vida,PED.01.02.02,"Incrementar la cobertura de la educación superior con calidad, pertinencia y equidad.",PED.01.02.02.04,Impulso a la formación de capital humano de alto nivel académico en discipli­ nas emergentes y áreas estratégicas para el estado.,ODS.04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",MM.04.0B,"4.b Para 2020, aumentar a nivel mundial el número de becas disponibles para países en desarrollo."
PED.D01,Humana y Social,PED.01.03,Grupos de Atención Prioritaria,PED.01.03.01,Asegurar las condiciones para el desarrollo pleno e igualitario de los grupos prioritarios del estado.,PED.01.03.01.01,"Garantía de los derechos de las niñas, niños y adolescentes.",ODS.04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",MM.04.0B,"4.b Para 2020, aumentar a nivel mundial el número de becas disponibles para países en desarrollo."
PED.D01,Humana y Social,PED.01.03,Grupos de Atención Prioritaria,PED.01.03.01,Asegurar las condiciones para el desarrollo pleno e igualitario de los grupos prioritarios del estado.,PED.01.03.01.02,Apoyo para que las personas jóvenes potencien sus habilidades y capacidades para el logro de sus proyectos de vida en condiciones de igualdad.,ODS.04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",MM.04.0B,"4.b Para 2020, aumentar a nivel mundial el número de becas disponibles para países en desarrollo."
PED.D01,Humana y Social,PED.01.03,Grupos de Atención Prioritaria,PED.01.03.01,Asegurar las condiciones para el desarrollo pleno e igualitario de los grupos prioritarios del estado.,PED.01.03.01.03,Incremento en las acciones de inclusión que permitan a las personas adultas mayores participar activamente en el desarrollo de Guanajuato con un enfoque de género.,ODS.04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",MM.04.0B,"4.b Para 2020, aumentar a nivel mundial el número de becas disponibles para países en desarrollo."
PED.D01,Humana y Social,PED.01.03,Grupos de Atención Prioritaria,PED.01.03.01,Asegurar las condiciones para el desarrollo pleno e igualitario de los grupos prioritarios del estado.,PED.01.03.01.04,Fortalecimiento de las acciones de inclusión que aseguren que las personas con discapacidad se integren plenamente al desarrollo.,ODS.04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",MM.04.0B,"4.b Para 2020, aumentar a nivel mundial el número de becas disponibles para países en desarrollo."
PED.D01,Humana y Social,PED.01.03,Grupos de Atención Prioritaria,PED.01.03.01,Asegurar las condiciones para el desarrollo pleno e igualitario de los grupos prioritarios del estado.,PED.01.03.01.05,"Fortalecimiento de los apoyos a los pueblos y las comunidades indígenas, para que logren consolidar la autogestión y la autodeterminación de sus comunida­ des con respeto a los derechos humanos.",ODS.04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",MM.04.0B,"4.b Para 2020, aumentar a nivel mundial el número de becas disponibles para países en desarrollo."
PED.D01,Humana y Social,PED.01.03,Grupos de Atención Prioritaria,PED.01.03.01,Asegurar las condiciones para el desarrollo pleno e igualitario de los grupos prioritarios del estado.,PED.01.03.01.06,"Fomento de la inclusión y la participación de las personas migrantes y sus fami­ lias en el desarrollo político, social, económico y cultural de Guanajuato.",ODS.04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",MM.04.0B,"4.b Para 2020, aumentar a nivel mundial el número de becas disponibles para países en desarrollo."
PED.D01,Humana y Social,PED.01.02,Educación para la Vida,PED.01.02.02,"Incrementar la cobertura de la educación superior con calidad, pertinencia y equidad.",PED.01.02.02.01,"Desarrollo de la cobertura de educación superior de manera incluyente, para la mejora de la calidad de vida de la sociedad.",ODS.04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",MM.04.01,"4.1 Asegurar que todas las niñas y todos los niños terminen la enseñanza primaria y secundaria, que ha de ser gratuita, equitativa y de calidad y producir resultados de aprendizaje pertinentes y efectivos."
PED.D01,Humana y Social,PED.01.02,Educación para la Vida,PED.01.02.02,"Incrementar la cobertura de la educación superior con calidad, pertinencia y equidad.",PED.01.02.02.02,Incremento de la empleabilidad de las y los egresados de la educación superior.,ODS.04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",MM.04.01,"4.1 Asegurar que todas las niñas y todos los niños terminen la enseñanza primaria y secundaria, que ha de ser gratuita, equitativa y de calidad y producir resultados de aprendizaje pertinentes y efectivos."
PED.D01,Humana y Social,PED.01.02,Educación para la Vida,PED.01.02.02,"Incrementar la cobertura de la educación superior con calidad, pertinencia y equidad.",PED.01.02.02.03,Fomento de la movilidad interinstitucional de la población estudiantil y el perso­ nal docente y administrativo a nivel nacional e internacional.,ODS.04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",MM.04.01,"4.1 Asegurar que todas las niñas y todos los niños terminen la enseñanza primaria y secundaria, que ha de ser gratuita, equitativa y de calidad y producir resultados de aprendizaje pertinentes y efectivos."
PED.D01,Humana y Social,PED.01.02,Educación para la Vida,PED.01.02.02,"Incrementar la cobertura de la educación superior con calidad, pertinencia y equidad.",PED.01.02.02.04,Impulso a la formación de capital humano de alto nivel académico en discipli­ nas emergentes y áreas estratégicas para el estado.,ODS.04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",MM.04.01,"4.1 Asegurar que todas las niñas y todos los niños terminen la enseñanza primaria y secundaria, que ha de ser gratuita, equitativa y de calidad y producir resultados de aprendizaje pertinentes y efectivos."
PED.D04,Administración Pública y Estado de Derecho,PED.04.02,Seguridad y Justicia,PED.04.02.03,Incrementar la efectividad de las instancias jurisdiccionales relacionadas con la justicia cotidiana.,PED.04.02.03.01,"Fortalecimiento de la autonomía de las y los agentes promotores y ejecutores de las diferentes instancias que participan en el proceso de administración de justicia, para lograr un desempeño imparcial apegado a derecho y con perspectiva de género.",ODS.16,"Objetivo 16: Promover sociedades, justas, pacíficas e inclusivas",MM.16.03,16.3 Promover el estado de derecho en los planos nacional e internacional y garantizar la igualdad de acceso a la justicia para todos.
PED.D04,Administración Pública y Estado de Derecho,PED.04.02,Seguridad y Justicia,PED.04.02.03,Incrementar la efectividad de las instancias jurisdiccionales relacionadas con la justicia cotidiana.,PED.04.02.03.02,"Armonización de la legislación local con la normativa federal e internacional para dar plena vigencia a la defensa de los derechos humanos con enfoque de igualdad entre mujeres y hombres, así como garantizar el combate efectivo a la corrupción.",ODS.16,"Objetivo 16: Promover sociedades, justas, pacíficas e inclusivas",MM.16.03,16.3 Promover el estado de derecho en los planos nacional e internacional y garantizar la igualdad de acceso a la justicia para todos.
PED.D04,Administración Pública y Estado de Derecho,PED.04.02,Seguridad y Justicia,PED.04.02.03,Incrementar la efectividad de las instancias jurisdiccionales relacionadas con la justicia cotidiana.,PED.04.02.03.03,Promoción de una cultura de paz entre la ciudadanía guanajuatense mediante diversos mecanismos que contribuyan al desarrollo de la sociedad en un marco de respeto a los derechos humanos e igualdad entre mujeres y hombres.,ODS.16,"Objetivo 16: Promover sociedades, justas, pacíficas e inclusivas",MM.16.03,16.3 Promover el estado de derecho en los planos nacional e internacional y garantizar la igualdad de acceso a la justicia para todos.
PED.D04,Administración Pública y Estado de Derecho,PED.04.02,Seguridad y Justicia,PED.04.02.03,Incrementar la efectividad de las instancias jurisdiccionales relacionadas con la justicia cotidiana.,PED.04.02.03.04,Difusión entre los diferentes sectores de la población de sus obligaciones y derechos con perspectiva de género en los distintos ámbitos en los que se desenvuelven.,ODS.16,"Objetivo 16: Promover sociedades, justas, pacíficas e inclusivas",MM.16.03,16.3 Promover el estado de derecho en los planos nacional e internacional y garantizar la igualdad de acceso a la justicia para todos.
PED.D04,Administración Pública y Estado de Derecho,PED.04.02,Seguridad y Justicia,PED.04.02.03,Incrementar la efectividad de las instancias jurisdiccionales relacionadas con la justicia cotidiana.,PED.04.02.03.05,"Seguimiento y evaluación a las personas que operan el sistema de justicia, de manera que su actuación se circunscriba en los términos establecidos por la ley.",ODS.16,"Objetivo 16: Promover sociedades, justas, pacíficas e inclusivas",MM.16.03,16.3 Promover el estado de derecho en los planos nacional e internacional y garantizar la igualdad de acceso a la justicia para todos.
PED.D04,Administración Pública y Estado de Derecho,PED.04.02,Seguridad y Justicia,PED.04.02.03,Incrementar la efectividad de las instancias jurisdiccionales relacionadas con la justicia cotidiana.,PED.04.02.03.06,"Promoción de mecanismos alternativos de solución de controversias que contribuyan a una resolución más ágil, más armónica y con menor carga para el sistema de justicia y para la ciudadanía.",ODS.16,"Objetivo 16: Promover sociedades, justas, pacíficas e inclusivas",MM.16.03,16.3 Promover el estado de derecho en los planos nacional e internacional y garantizar la igualdad de acceso a la justicia para todos.
PED.D04,Administración Pública y Estado de Derecho,PED.04.02,Seguridad y Justicia,PED.04.02.03,Incrementar la efectividad de las instancias jurisdiccionales relacionadas con la justicia cotidiana.,PED.04.02.03.07,Revisión y agilización de los procesos judiciales.,ODS.16,"Objetivo 16: Promover sociedades, justas, pacíficas e inclusivas",MM.16.03,16.3 Promover el estado de derecho en los planos nacional e internacional y garantizar la igualdad de acceso a la justicia para todos.
PED.D04,Administración Pública y Estado de Derecho,PED.04.02,Seguridad y Justicia,PED.04.02.03,Incrementar la efectividad de las instancias jurisdiccionales relacionadas con la justicia cotidiana.,PED.04.02.03.08,"Formación y certificación de las y los abogados litigantes, las y los jueces y todo el personal que labora en las instituciones de impartición de justicia, para el óptimo desarrollo de sus funciones en un marco de respeto, promoción y protección de los derechos humanos.",ODS.16,"Objetivo 16: Promover sociedades, justas, pacíficas e inclusivas",MM.16.03,16.3 Promover el estado de derecho en los planos nacional e internacional y garantizar la igualdad de acceso a la justicia para todos.
PED.D04,Administración Pública y Estado de Derecho,PED.04.02,Seguridad y Justicia,PED.04.02.03,Incrementar la efectividad de las instancias jurisdiccionales relacionadas con la justicia cotidiana.,PED.04.02.03.09,"Fortalecimiento de los tribunales en materia administrativa y laboral, con el fin de garantizar la justicia en estos rubros.",ODS.16,"Objetivo 16: Promover sociedades, justas, pacíficas e inclusivas",MM.16.03,16.3 Promover el estado de derecho en los planos nacional e internacional y garantizar la igualdad de acceso a la justicia para todos.
PED.D01,Humana y Social,PED.01.02,Educación para la Vida,PED.01.02.01,"Lograr una cobertura universal en la educación obligatoria, mediante un modelo educativo de calidad con diversidad, equidad e igualdad de género que cuente con personal docente capacitado y profesionalizado",PED.01.02.01.01,Reducción del rezago educativo en la educación obligatoria.,ODS.09,"Objetivo 9: Construir infraestructuras resilientes, promover la industrialización inclusiva y sostenible y fomentar la innovación",MM.09.0C,9.c Aumentar significativamente el acceso a la tecnología de la información y las comunicaciones y esforzarse por proporcionar acceso universal y asequible a Internet en los países menos adelantados de aquí a 2020.
PED.D01,Humana y Social,PED.01.02,Educación para la Vida,PED.01.02.01,"Lograr una cobertura universal en la educación obligatoria, mediante un modelo educativo de calidad con diversidad, equidad e igualdad de género que cuente con personal docente capacitado y profesionalizado",PED.01.02.01.02,Incremento de la cobertura con calidad de la educación media superior.,ODS.09,"Objetivo 9: Construir infraestructuras resilientes, promover la industrialización inclusiva y sostenible y fomentar la innovación",MM.09.0C,9.c Aumentar significativamente el acceso a la tecnología de la información y las comunicaciones y esforzarse por proporcionar acceso universal y asequible a Internet en los países menos adelantados de aquí a 2020.
PED.D01,Humana y Social,PED.01.02,Educación para la Vida,PED.01.02.01,"Lograr una cobertura universal en la educación obligatoria, mediante un modelo educativo de calidad con diversidad, equidad e igualdad de género que cuente con personal docente capacitado y profesionalizado",PED.01.02.01.03,"Implementación de un modelo educativo de vanguardia, que asegure el pleno desarrollo de las capacidades y las habilidades de la población estudiantil para llevar a cabo su proyecto de vida.",ODS.09,"Objetivo 9: Construir infraestructuras resilientes, promover la industrialización inclusiva y sostenible y fomentar la innovación",MM.09.0C,9.c Aumentar significativamente el acceso a la tecnología de la información y las comunicaciones y esforzarse por proporcionar acceso universal y asequible a Internet en los países menos adelantados de aquí a 2020.
PED.D01,Humana y Social,PED.01.02,Educación para la Vida,PED.01.02.01,"Lograr una cobertura universal en la educación obligatoria, mediante un modelo educativo de calidad con diversidad, equidad e igualdad de género que cuente con personal docente capacitado y profesionalizado",PED.01.02.01.04,Fortalecimiento de las capacidades del personal docente mediante actualiza­ ciones que les permitan generar un ambiente adecuado para el aprendizaje sig­ nificativo en la población escolar.,ODS.09,"Objetivo 9: Construir infraestructuras resilientes, promover la industrialización inclusiva y sostenible y fomentar la innovación",MM.09.0C,9.c Aumentar significativamente el acceso a la tecnología de la información y las comunicaciones y esforzarse por proporcionar acceso universal y asequible a Internet en los países menos adelantados de aquí a 2020.
PED.D01,Humana y Social,PED.01.02,Educación para la Vida,PED.01.02.01,"Lograr una cobertura universal en la educación obligatoria, mediante un modelo educativo de calidad con diversidad, equidad e igualdad de género que cuente con personal docente capacitado y profesionalizado",PED.01.02.01.05,Fomento del involucramiento de los padres y madres de familia y de la sociedad en la tarea educativa.,ODS.09,"Objetivo 9: Construir infraestructuras resilientes, promover la industrialización inclusiva y sostenible y fomentar la innovación",MM.09.0C,9.c Aumentar significativamente el acceso a la tecnología de la información y las comunicaciones y esforzarse por proporcionar acceso universal y asequible a Internet en los países menos adelantados de aquí a 2020.
PED.D04,Administración Pública y Estado de Derecho,PED.04.01,Gobernanza,PED.04.01.02,"Consolidar una gestión pública abierta, transparente y cercana al ciudadano, sin cabida para la corrupción",PED.04.01.02.01,"Armonización legislativa y reglamentaria, que contemple principios de máxima transparencia.",ODS.09,"Objetivo 9: Construir infraestructuras resilientes, promover la industrialización inclusiva y sostenible y fomentar la innovación",MM.09.0C,9.c Aumentar significativamente el acceso a la tecnología de la información y las comunicaciones y esforzarse por proporcionar acceso universal y asequible a Internet en los países menos adelantados de aquí a 2020.
PED.D04,Administración Pública y Estado de Derecho,PED.04.01,Gobernanza,PED.04.01.02,"Consolidar una gestión pública abierta, transparente y cercana al ciudadano, sin cabida para la corrupción",PED.04.01.02.02,"Impulso de la coordinación entre el gobierno, la sociedad y la academia para garantizar la transparencia y la rendición de cuentas.",ODS.09,"Objetivo 9: Construir infraestructuras resilientes, promover la industrialización inclusiva y sostenible y fomentar la innovación",MM.09.0C,9.c Aumentar significativamente el acceso a la tecnología de la información y las comunicaciones y esforzarse por proporcionar acceso universal y asequible a Internet en los países menos adelantados de aquí a 2020.
PED.D04,Administración Pública y Estado de Derecho,PED.04.01,Gobernanza,PED.04.01.02,"Consolidar una gestión pública abierta, transparente y cercana al ciudadano, sin cabida para la corrupción",PED.04.01.02.03,"Fortalecimiento de la participación ciudadana mediante mecanismos ágiles y novedosos, que posibiliten su involucramiento en las decisiones relacionadas con la transparencia y la rendición de cuentas.",ODS.09,"Objetivo 9: Construir infraestructuras resilientes, promover la industrialización inclusiva y sostenible y fomentar la innovación",MM.09.0C,9.c Aumentar significativamente el acceso a la tecnología de la información y las comunicaciones y esforzarse por proporcionar acceso universal y asequible a Internet en los países menos adelantados de aquí a 2020.
PED.D04,Administración Pública y Estado de Derecho,PED.04.01,Gobernanza,PED.04.01.02,"Consolidar una gestión pública abierta, transparente y cercana al ciudadano, sin cabida para la corrupción",PED.04.01.02.04,"Capacitación permanente en temas de transparencia, ética, gobierno abierto y rendición de cuentas a todo el personal de la función pública.",ODS.09,"Objetivo 9: Construir infraestructuras resilientes, promover la industrialización inclusiva y sostenible y fomentar la innovación",MM.09.0C,9.c Aumentar significativamente el acceso a la tecnología de la información y las comunicaciones y esforzarse por proporcionar acceso universal y asequible a Internet en los países menos adelantados de aquí a 2020.
PED.D04,Administración Pública y Estado de Derecho,PED.04.01,Gobernanza,PED.04.01.02,"Consolidar una gestión pública abierta, transparente y cercana al ciudadano, sin cabida para la corrupción",PED.04.01.02.05,"Desarrollo de mecanismos más amplios y diversos para la difusión de informa- ción acerca de la situación financiera, los trámites, los servicios y los resultados de las acciones gubernamentales.",ODS.09,"Objetivo 9: Construir infraestructuras resilientes, promover la industrialización inclusiva y sostenible y fomentar la innovación",MM.09.0C,9.c Aumentar significativamente el acceso a la tecnología de la información y las comunicaciones y esforzarse por proporcionar acceso universal y asequible a Internet en los países menos adelantados de aquí a 2020.
PED.D04,Administración Pública y Estado de Derecho,PED.04.02,Seguridad y Justicia,PED.04.02.01,Abatir los actos delincuenciales que afectan la seguridad de las y los guanajuatenses.,PED.04.02.01.01,"Consolidación del modelo de prevención social de la violencia y la delincuencia que involucra a todas las dependencias y las entidades del Ejecutivo estatal, así como a la ciudadanía, la federación y los municipios.",ODS.04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",MM.04.07,"4.7 Garantizar que todos los estudiantes adquieran los conocimientos teóricos y prácticos necesarios para promover el desarrollo sostenible, en particular mediante la educación para el desarrollo sostenible y la adopción de estilos de vida sostenibles, los derechos humanos, la igualdad entre los géneros, la promoción de una cultura de paz y no violencia, la ciudadanía mundial y la valoración de la diversidad cultural y de la contribución de la cultura al desarrollo sostenible, entre otros medios."
PED.D04,Administración Pública y Estado de Derecho,PED.04.02,Seguridad y Justicia,PED.04.02.01,Abatir los actos delincuenciales que afectan la seguridad de las y los guanajuatenses.,PED.04.02.01.02,"Incremento, fortalecimiento y profesionalización de los cuerpos policiales para ser consolidados como uno de los cinco mejores del país.",ODS.04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",MM.04.07,"4.7 Garantizar que todos los estudiantes adquieran los conocimientos teóricos y prácticos necesarios para promover el desarrollo sostenible, en particular mediante la educación para el desarrollo sostenible y la adopción de estilos de vida sostenibles, los derechos humanos, la igualdad entre los géneros, la promoción de una cultura de paz y no violencia, la ciudadanía mundial y la valoración de la diversidad cultural y de la contribución de la cultura al desarrollo sostenible, entre otros medios."
PED.D04,Administración Pública y Estado de Derecho,PED.04.02,Seguridad y Justicia,PED.04.02.01,Abatir los actos delincuenciales que afectan la seguridad de las y los guanajuatenses.,PED.04.02.01.03,Trabajo interinstitucional e implementación de servicios de inteligencia e investigación criminal.,ODS.04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",MM.04.07,"4.7 Garantizar que todos los estudiantes adquieran los conocimientos teóricos y prácticos necesarios para promover el desarrollo sostenible, en particular mediante la educación para el desarrollo sostenible y la adopción de estilos de vida sostenibles, los derechos humanos, la igualdad entre los géneros, la promoción de una cultura de paz y no violencia, la ciudadanía mundial y la valoración de la diversidad cultural y de la contribución de la cultura al desarrollo sostenible, entre otros medios."
PED.D04,Administración Pública y Estado de Derecho,PED.04.02,Seguridad y Justicia,PED.04.02.01,Abatir los actos delincuenciales que afectan la seguridad de las y los guanajuatenses.,PED.04.02.01.04,"Consolidación del sistema penitenciario estatal, con la finalidad de lograr la reinserción social en un marco de respeto a los derechos humanos.",ODS.04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",MM.04.07,"4.7 Garantizar que todos los estudiantes adquieran los conocimientos teóricos y prácticos necesarios para promover el desarrollo sostenible, en particular mediante la educación para el desarrollo sostenible y la adopción de estilos de vida sostenibles, los derechos humanos, la igualdad entre los géneros, la promoción de una cultura de paz y no violencia, la ciudadanía mundial y la valoración de la diversidad cultural y de la contribución de la cultura al desarrollo sostenible, entre otros medios."
PED.D04,Administración Pública y Estado de Derecho,PED.04.02,Seguridad y Justicia,PED.04.02.01,Abatir los actos delincuenciales que afectan la seguridad de las y los guanajuatenses.,PED.04.02.01.05,Implementación de programas de desarrollo integral para las y los hijos de las internas en la entidad.,ODS.04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",MM.04.07,"4.7 Garantizar que todos los estudiantes adquieran los conocimientos teóricos y prácticos necesarios para promover el desarrollo sostenible, en particular mediante la educación para el desarrollo sostenible y la adopción de estilos de vida sostenibles, los derechos humanos, la igualdad entre los géneros, la promoción de una cultura de paz y no violencia, la ciudadanía mundial y la valoración de la diversidad cultural y de la contribución de la cultura al desarrollo sostenible, entre otros medios."
PED.D04,Administración Pública y Estado de Derecho,PED.04.02,Seguridad y Justicia,PED.04.02.01,Abatir los actos delincuenciales que afectan la seguridad de las y los guanajuatenses.,PED.04.02.01.06,"Participación ciudadana en el diseño, el desarrollo y la evaluación de las políticas públicas en materia de seguridad.",ODS.04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",MM.04.07,"4.7 Garantizar que todos los estudiantes adquieran los conocimientos teóricos y prácticos necesarios para promover el desarrollo sostenible, en particular mediante la educación para el desarrollo sostenible y la adopción de estilos de vida sostenibles, los derechos humanos, la igualdad entre los géneros, la promoción de una cultura de paz y no violencia, la ciudadanía mundial y la valoración de la diversidad cultural y de la contribución de la cultura al desarrollo sostenible, entre otros medios."
PED.D04,Administración Pública y Estado de Derecho,PED.04.02,Seguridad y Justicia,PED.04.02.01,Abatir los actos delincuenciales que afectan la seguridad de las y los guanajuatenses.,PED.04.02.01.01,"Consolidación del modelo de prevención social de la violencia y la delincuencia que involucra a todas las dependencias y las entidades del Ejecutivo estatal, así como a la ciudadanía, la federación y los municipios.",ODS.16,"Objetivo 16: Promover sociedades, justas, pacíficas e inclusivas",MM.16.02,"16.2 Poner fin al maltrato, la explotación, la trata y todas las formas de violencia y tortura contra los niños."
PED.D04,Administración Pública y Estado de Derecho,PED.04.02,Seguridad y Justicia,PED.04.02.01,Abatir los actos delincuenciales que afectan la seguridad de las y los guanajuatenses.,PED.04.02.01.02,"Incremento, fortalecimiento y profesionalización de los cuerpos policiales para ser consolidados como uno de los cinco mejores del país.",ODS.16,"Objetivo 16: Promover sociedades, justas, pacíficas e inclusivas",MM.16.02,"16.2 Poner fin al maltrato, la explotación, la trata y todas las formas de violencia y tortura contra los niños."
PED.D04,Administración Pública y Estado de Derecho,PED.04.02,Seguridad y Justicia,PED.04.02.01,Abatir los actos delincuenciales que afectan la seguridad de las y los guanajuatenses.,PED.04.02.01.03,Trabajo interinstitucional e implementación de servicios de inteligencia e investigación criminal.,ODS.16,"Objetivo 16: Promover sociedades, justas, pacíficas e inclusivas",MM.16.02,"16.2 Poner fin al maltrato, la explotación, la trata y todas las formas de violencia y tortura contra los niños."
PED.D04,Administración Pública y Estado de Derecho,PED.04.02,Seguridad y Justicia,PED.04.02.01,Abatir los actos delincuenciales que afectan la seguridad de las y los guanajuatenses.,PED.04.02.01.04,"Consolidación del sistema penitenciario estatal, con la finalidad de lograr la reinserción social en un marco de respeto a los derechos humanos.",ODS.16,"Objetivo 16: Promover sociedades, justas, pacíficas e inclusivas",MM.16.02,"16.2 Poner fin al maltrato, la explotación, la trata y todas las formas de violencia y tortura contra los niños."
PED.D04,Administración Pública y Estado de Derecho,PED.04.02,Seguridad y Justicia,PED.04.02.01,Abatir los actos delincuenciales que afectan la seguridad de las y los guanajuatenses.,PED.04.02.01.05,Implementación de programas de desarrollo integral para las y los hijos de las internas en la entidad.,ODS.16,"Objetivo 16: Promover sociedades, justas, pacíficas e inclusivas",MM.16.02,"16.2 Poner fin al maltrato, la explotación, la trata y todas las formas de violencia y tortura contra los niños."
PED.D04,Administración Pública y Estado de Derecho,PED.04.02,Seguridad y Justicia,PED.04.02.01,Abatir los actos delincuenciales que afectan la seguridad de las y los guanajuatenses.,PED.04.02.01.06,"Participación ciudadana en el diseño, el desarrollo y la evaluación de las políticas públicas en materia de seguridad.",ODS.16,"Objetivo 16: Promover sociedades, justas, pacíficas e inclusivas",MM.16.02,"16.2 Poner fin al maltrato, la explotación, la trata y todas las formas de violencia y tortura contra los niños."
PED.D01,Humana y Social,PED.01.02,Educación para la Vida,PED.01.02.01,"Lograr una cobertura universal en la educación obligatoria, mediante un modelo educativo de calidad con diversidad, equidad e igualdad de género que cuente con personal docente capacitado y profesionalizado",PED.01.02.01.01,Reducción del rezago educativo en la educación obligatoria.,ODS.04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",MM.04.04,"4.4 Aumentar el número de jóvenes y adultos que tienen las competencias necesarias, en particular técnicas y profesionales, para acceder al empleo, el trabajo decente y el emprendimiento."
PED.D01,Humana y Social,PED.01.02,Educación para la Vida,PED.01.02.01,"Lograr una cobertura universal en la educación obligatoria, mediante un modelo educativo de calidad con diversidad, equidad e igualdad de género que cuente con personal docente capacitado y profesionalizado",PED.01.02.01.02,Incremento de la cobertura con calidad de la educación media superior.,ODS.04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",MM.04.04,"4.4 Aumentar el número de jóvenes y adultos que tienen las competencias necesarias, en particular técnicas y profesionales, para acceder al empleo, el trabajo decente y el emprendimiento."
PED.D01,Humana y Social,PED.01.02,Educación para la Vida,PED.01.02.01,"Lograr una cobertura universal en la educación obligatoria, mediante un modelo educativo de calidad con diversidad, equidad e igualdad de género que cuente con personal docente capacitado y profesionalizado",PED.01.02.01.03,"Implementación de un modelo educativo de vanguardia, que asegure el pleno desarrollo de las capacidades y las habilidades de la población estudiantil para llevar a cabo su proyecto de vida.",ODS.04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",MM.04.04,"4.4 Aumentar el número de jóvenes y adultos que tienen las competencias necesarias, en particular técnicas y profesionales, para acceder al empleo, el trabajo decente y el emprendimiento."
PED.D01,Humana y Social,PED.01.02,Educación para la Vida,PED.01.02.01,"Lograr una cobertura universal en la educación obligatoria, mediante un modelo educativo de calidad con diversidad, equidad e igualdad de género que cuente con personal docente capacitado y profesionalizado",PED.01.02.01.04,Fortalecimiento de las capacidades del personal docente mediante actualiza­ ciones que les permitan generar un ambiente adecuado para el aprendizaje sig­ nificativo en la población escolar.,ODS.04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",MM.04.04,"4.4 Aumentar el número de jóvenes y adultos que tienen las competencias necesarias, en particular técnicas y profesionales, para acceder al empleo, el trabajo decente y el emprendimiento."
