ciclo,periodo,id_eje,decripción_eje,id_division,descripcion_division,id_centro_gestor,descripcion_centro_gestor,id_siglas,descripcion_siglas,id_programa_presupuestario,descripcion_programa_presupuestario,id_proceso_proyecto,descripcion_proceso_proyecto,Municipio,Monto
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,806,Dirección General  de Agrícola,8,SDAyR,S021,Fomento a las Actividades Agroalimentarias,Q1678,Guanajuato Zona Premium Agrícola de México,San Luis de la Paz," 80,000.00 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,806,Dirección General  de Agrícola,8,SDAyR,S021,Fomento a las Actividades Agroalimentarias,Q1678,Guanajuato Zona Premium Agrícola de México,San Miguel de Allende," 115,099.19 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,806,Dirección General  de Agrícola,8,SDAyR,S021,Fomento a las Actividades Agroalimentarias,Q1678,Guanajuato Zona Premium Agrícola de México,Silao de la Victoria," 40,000.00 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,806,Dirección General  de Agrícola,8,SDAyR,S021,Fomento a las Actividades Agroalimentarias,Q1678,Guanajuato Zona Premium Agrícola de México,Valle de Santiago," 94,845.59 "
2021,2021-03-31,4,Economía para Todos,8,Secretaría de Desarrollo Agroalimentario y Rural,806,Dirección General  de Agrícola,8,SDAyR,S021,Fomento a las Actividades Agroalimentarias,Q1678,Guanajuato Zona Premium Agrícola de México,Villagrán," 20,253.60 "
2021,2021-03-31,2,Desarrollo Humano y Social,30,Sector Paraestatal,3019,Instituto de Salud Pública del Estado de Guanajuato,30,ISAPEG,E019,Cobertura de los servicios de salud,Q1525,Hospital Comunitario de Cortazar (Ampliación y Remodelación),Cortazar," 18,201,065.53 "
2021,2021-03-31,2,Desarrollo Humano y Social,30,Sector Paraestatal,3019,Instituto de Salud Pública del Estado de Guanajuato,30,ISAPEG,E019,Cobertura de los servicios de salud,Q1492,Hospital Comunitario de Romita (Remodelación y Ampliación),Romita," 8,653,590.44 "
2021,2021-03-31,2,Desarrollo Humano y Social,30,Sector Paraestatal,3019,Instituto de Salud Pública del Estado de Guanajuato,30,ISAPEG,E019,Cobertura de los servicios de salud,Q2812,Hospital Comunitario de San Felipe (Remodelación),San Felipe," 2,752,288.17 "
2021,2021-03-31,2,Desarrollo Humano y Social,30,Sector Paraestatal,3019,Instituto de Salud Pública del Estado de Guanajuato,30,ISAPEG,E019,Cobertura de los servicios de salud,Q3298,Hospital Comunitario de San Francisco del Rincón (Remodelación y Ampliación),San Francisco del Rincón," 386,262.05 "
2021,2021-03-31,2,Desarrollo Humano y Social,30,Sector Paraestatal,3019,Instituto de Salud Pública del Estado de Guanajuato,30,ISAPEG,E019,Cobertura de los servicios de salud,Q2560,Hospital General de Silao - Ampliación,Silao de la Victoria," 4,295,440.07 "
2021,2021-03-31,2,Desarrollo Humano y Social,30,Sector Paraestatal,3019,Instituto de Salud Pública del Estado de Guanajuato,30,ISAPEG,E019,Cobertura de los servicios de salud,Q2811,Hospital Materno Infantil de León (Ampliación y Remodelación),León," 1,310,870.31 "
2021,2021-03-31,5,Desarrollo Ordenado y Sostenible,32,Secretaría de Medio Ambiente y Ordenamiento Territorial,3210,Dirección General Recursos Naturales,32,SMAOT,P006,Gestión integral de la biodiversidad,Q0090,Implementación de la Estrategia Estatal para la Conservación y Uso Sustentable de la Biodiversidad de Guanajuato,Cobertura Estatal," 693,028.28 "
2021,2021-03-31,5,Desarrollo Ordenado y Sostenible,32,Secretaría de Medio Ambiente y Ordenamiento Territorial,3212,Dirección General de Ordenamiento Ecológico Territorial,32,SMAOT,P003,"Desarrollo regional, urbano y ordenamiento ecológico territorial",Q0088,Implementación y Evaluación en Materia Ambiental de los Programas de Desarrollo Urbano y Ordenamiento Ecológico Territorial,Cobertura Estatal," 749,049.00 "
2021,2021-03-31,5,Desarrollo Ordenado y Sostenible,32,Secretaría de Medio Ambiente y Ordenamiento Territorial,3212,Dirección General de Ordenamiento Ecológico Territorial,32,SMAOT,P003,"Desarrollo regional, urbano y ordenamiento ecológico territorial",Q0088,Implementación y Evaluación en Materia Ambiental de los Programas de Desarrollo Urbano y Ordenamiento Ecológico Territorial,Irapuato," 470,014.00 "
2021,2021-03-31,5,Desarrollo Ordenado y Sostenible,32,Secretaría de Medio Ambiente y Ordenamiento Territorial,3212,Dirección General de Ordenamiento Ecológico Territorial,32,SMAOT,P003,"Desarrollo regional, urbano y ordenamiento ecológico territorial",Q0088,Implementación y Evaluación en Materia Ambiental de los Programas de Desarrollo Urbano y Ordenamiento Ecológico Territorial,Ocampo," 270,487.00 "
2021,2021-03-31,5,Desarrollo Ordenado y Sostenible,32,Secretaría de Medio Ambiente y Ordenamiento Territorial,3212,Dirección General de Ordenamiento Ecológico Territorial,32,SMAOT,P003,"Desarrollo regional, urbano y ordenamiento ecológico territorial",Q0088,Implementación y Evaluación en Materia Ambiental de los Programas de Desarrollo Urbano y Ordenamiento Ecológico Territorial,Por Determinar," 292,676.00 "
2021,2021-03-31,5,Desarrollo Ordenado y Sostenible,32,Secretaría de Medio Ambiente y Ordenamiento Territorial,3212,Dirección General de Ordenamiento Ecológico Territorial,32,SMAOT,P003,"Desarrollo regional, urbano y ordenamiento ecológico territorial",Q0088,Implementación y Evaluación en Materia Ambiental de los Programas de Desarrollo Urbano y Ordenamiento Ecológico Territorial,San Diego de la Unión," 270,487.00 "
2021,2021-03-31,5,Desarrollo Ordenado y Sostenible,32,Secretaría de Medio Ambiente y Ordenamiento Territorial,3212,Dirección General de Ordenamiento Ecológico Territorial,32,SMAOT,P003,"Desarrollo regional, urbano y ordenamiento ecológico territorial",Q0088,Implementación y Evaluación en Materia Ambiental de los Programas de Desarrollo Urbano y Ordenamiento Ecológico Territorial,San Miguel de Allende," 649,978.00 "
2021,2021-03-31,4,Economía para Todos,21,Secretaría de Turismo,2102,Dirección General de desarrollo Turístico,21,SECTUR,E027,Derrama económica por turismo,Q0344,Impulso a la Competitividad de los Prestadores de Servicios Turísticos,Abasolo," 16,800.00 "
2021,2021-03-31,4,Economía para Todos,21,Secretaría de Turismo,2102,Dirección General de desarrollo Turístico,21,SECTUR,E027,Derrama económica por turismo,Q0344,Impulso a la Competitividad de los Prestadores de Servicios Turísticos,Acámbaro," 16,800.00 "
2021,2021-03-31,4,Economía para Todos,21,Secretaría de Turismo,2102,Dirección General de desarrollo Turístico,21,SECTUR,E027,Derrama económica por turismo,Q0344,Impulso a la Competitividad de los Prestadores de Servicios Turísticos,Apaseo el Grande," 16,800.00 "
2021,2021-03-31,4,Economía para Todos,21,Secretaría de Turismo,2102,Dirección General de desarrollo Turístico,21,SECTUR,E027,Derrama económica por turismo,Q0344,Impulso a la Competitividad de los Prestadores de Servicios Turísticos,Celaya," 246,450.00 "
2021,2021-03-31,4,Economía para Todos,21,Secretaría de Turismo,2102,Dirección General de desarrollo Turístico,21,SECTUR,E027,Derrama económica por turismo,Q0344,Impulso a la Competitividad de los Prestadores de Servicios Turísticos,Cobertura Estatal," 2,164,435.00 "
2021,2021-03-31,4,Economía para Todos,21,Secretaría de Turismo,2102,Dirección General de desarrollo Turístico,21,SECTUR,E027,Derrama económica por turismo,Q0344,Impulso a la Competitividad de los Prestadores de Servicios Turísticos,Comonfort," 154,950.00 "
2021,2021-03-31,4,Economía para Todos,21,Secretaría de Turismo,2102,Dirección General de desarrollo Turístico,21,SECTUR,E027,Derrama económica por turismo,Q0344,Impulso a la Competitividad de los Prestadores de Servicios Turísticos,Coroneo," 58,500.00 "
2021,2021-03-31,4,Economía para Todos,21,Secretaría de Turismo,2102,Dirección General de desarrollo Turístico,21,SECTUR,E027,Derrama económica por turismo,Q0344,Impulso a la Competitividad de los Prestadores de Servicios Turísticos,Cortazar," 58,500.00 "
2021,2021-03-31,4,Economía para Todos,21,Secretaría de Turismo,2102,Dirección General de desarrollo Turístico,21,SECTUR,E027,Derrama económica por turismo,Q0344,Impulso a la Competitividad de los Prestadores de Servicios Turísticos,Dolores Hidalgo Cuna de la Independencia Nacional," 213,450.00 "
2021,2021-03-31,4,Economía para Todos,21,Secretaría de Turismo,2102,Dirección General de desarrollo Turístico,21,SECTUR,E027,Derrama económica por turismo,Q0344,Impulso a la Competitividad de los Prestadores de Servicios Turísticos,Guanajuato," 238,050.00 "
2021,2021-03-31,4,Economía para Todos,21,Secretaría de Turismo,2102,Dirección General de desarrollo Turístico,21,SECTUR,E027,Derrama económica por turismo,Q0344,Impulso a la Competitividad de los Prestadores de Servicios Turísticos,Irapuato," 238,050.00 "
2021,2021-03-31,4,Economía para Todos,21,Secretaría de Turismo,2102,Dirección General de desarrollo Turístico,21,SECTUR,E027,Derrama económica por turismo,Q0344,Impulso a la Competitividad de los Prestadores de Servicios Turísticos,León," 263,250.00 "
2021,2021-03-31,4,Economía para Todos,21,Secretaría de Turismo,2102,Dirección General de desarrollo Turístico,21,SECTUR,E027,Derrama económica por turismo,Q0344,Impulso a la Competitividad de los Prestadores de Servicios Turísticos,Moroleón," 75,300.00 "
2021,2021-03-31,4,Economía para Todos,21,Secretaría de Turismo,2102,Dirección General de desarrollo Turístico,21,SECTUR,E027,Derrama económica por turismo,Q0344,Impulso a la Competitividad de los Prestadores de Servicios Turísticos,Ocampo," 16,800.00 "
2021,2021-03-31,4,Economía para Todos,21,Secretaría de Turismo,2102,Dirección General de desarrollo Turístico,21,SECTUR,E027,Derrama económica por turismo,Q0344,Impulso a la Competitividad de los Prestadores de Servicios Turísticos,Pénjamo," 112,950.00 "
2021,2021-03-31,4,Economía para Todos,21,Secretaría de Turismo,2102,Dirección General de desarrollo Turístico,21,SECTUR,E027,Derrama económica por turismo,Q0344,Impulso a la Competitividad de los Prestadores de Servicios Turísticos,Purísima del Rincón," 67,200.00 "
2021,2021-03-31,4,Economía para Todos,21,Secretaría de Turismo,2102,Dirección General de desarrollo Turístico,21,SECTUR,E027,Derrama económica por turismo,Q0344,Impulso a la Competitividad de los Prestadores de Servicios Turísticos,Salamanca," 246,450.00 "
2021,2021-03-31,4,Economía para Todos,21,Secretaría de Turismo,2102,Dirección General de desarrollo Turístico,21,SECTUR,E027,Derrama económica por turismo,Q0344,Impulso a la Competitividad de los Prestadores de Servicios Turísticos,Salvatierra," 213,450.00 "
2021,2021-03-31,4,Economía para Todos,21,Secretaría de Turismo,2102,Dirección General de desarrollo Turístico,21,SECTUR,E027,Derrama económica por turismo,Q0344,Impulso a la Competitividad de los Prestadores de Servicios Turísticos,San Diego de la Unión," 75,300.00 "
2021,2021-03-31,4,Economía para Todos,21,Secretaría de Turismo,2102,Dirección General de desarrollo Turístico,21,SECTUR,E027,Derrama económica por turismo,Q0344,Impulso a la Competitividad de los Prestadores de Servicios Turísticos,San Felipe," 58,500.00 "
2021,2021-03-31,4,Economía para Todos,21,Secretaría de Turismo,2102,Dirección General de desarrollo Turístico,21,SECTUR,E027,Derrama económica por turismo,Q0344,Impulso a la Competitividad de los Prestadores de Servicios Turísticos,San José Iturbide," 87,750.00 "
2021,2021-03-31,4,Economía para Todos,21,Secretaría de Turismo,2102,Dirección General de desarrollo Turístico,21,SECTUR,E027,Derrama económica por turismo,Q0344,Impulso a la Competitividad de los Prestadores de Servicios Turísticos,San Luis de la Paz," 263,450.00 "
2021,2021-03-31,4,Economía para Todos,21,Secretaría de Turismo,2102,Dirección General de desarrollo Turístico,21,SECTUR,E027,Derrama económica por turismo,Q0344,Impulso a la Competitividad de los Prestadores de Servicios Turísticos,San Miguel de Allende," 292,500.00 "
2021,2021-03-31,4,Economía para Todos,21,Secretaría de Turismo,2102,Dirección General de desarrollo Turístico,21,SECTUR,E027,Derrama económica por turismo,Q0344,Impulso a la Competitividad de los Prestadores de Servicios Turísticos,Silao de la Victoria," 163,050.00 "
2021,2021-03-31,4,Economía para Todos,21,Secretaría de Turismo,2102,Dirección General de desarrollo Turístico,21,SECTUR,E027,Derrama económica por turismo,Q0344,Impulso a la Competitividad de los Prestadores de Servicios Turísticos,Tierra Blanca," 58,500.00 "
2021,2021-03-31,4,Economía para Todos,21,Secretaría de Turismo,2102,Dirección General de desarrollo Turístico,21,SECTUR,E027,Derrama económica por turismo,Q0344,Impulso a la Competitividad de los Prestadores de Servicios Turísticos,Uriangato," 58,500.00 "
2021,2021-03-31,4,Economía para Todos,21,Secretaría de Turismo,2102,Dirección General de desarrollo Turístico,21,SECTUR,E027,Derrama económica por turismo,Q0344,Impulso a la Competitividad de los Prestadores de Servicios Turísticos,Xichú," 104,550.00 "
2021,2021-03-31,4,Economía para Todos,21,Secretaría de Turismo,2102,Dirección General de desarrollo Turístico,21,SECTUR,E027,Derrama económica por turismo,Q0344,Impulso a la Competitividad de los Prestadores de Servicios Turísticos,Yuriria," 154,950.00 "
2021,2021-03-31,3,Educación de Calidad,11,Secretaría de Educación,1142,Dirección General de Media Superior,11,SEG,E036,Divulgación de la ciencia y la tecnología,Q0078,Impulso a la formación Científica y Tecnológica,Cobertura Estatal," 1,561,131.46 "
2021,2021-03-31,5,Desarrollo Ordenado y Sostenible,32,Secretaría de Medio Ambiente y Ordenamiento Territorial,3208,Dirección General de Cambio Climático y Sustentabilidad Energética,32,SMAOT,E042,Mitigación de emisiones de gas efecto invernadero,Q0099,Impulso a la Sustentabilidad Energética,Cobertura Estatal," 3,912,053.24 "
2021,2021-03-31,5,Desarrollo Ordenado y Sostenible,32,Secretaría de Medio Ambiente y Ordenamiento Territorial,3208,Dirección General de Cambio Climático y Sustentabilidad Energética,32,SMAOT,E042,Mitigación de emisiones de gas efecto invernadero,Q0099,Impulso a la Sustentabilidad Energética,Por Determinar," 4,227,680.00 "
2021,2021-03-31,2,Desarrollo Humano y Social,5,Secretaría de Desarrollo Social y Humano,519,Dirección General de Economía y Vivienda Social,5,SDSH,P003,"Desarrollo regional, urbano y ordenamiento ecológico territorial",Q3409,Impulso a la Vivienda,Por Determinar," 2,182,185.40 "
2021,2021-03-31,3,Educación de Calidad,11,Secretaría de Educación,1104,Dirección General Para El desarrollo Integral de la Comunidad Educativa,11,SEG,E062,Competencias en Educación Básica,Q2228,Impulso al Desarrollo de Habilidades Matemáticas,Acámbaro," 504,091.81 "
2021,2021-03-31,3,Educación de Calidad,11,Secretaría de Educación,1104,Dirección General Para El desarrollo Integral de la Comunidad Educativa,11,SEG,E062,Competencias en Educación Básica,Q2228,Impulso al Desarrollo de Habilidades Matemáticas,Celaya," 504,091.81 "
2021,2021-03-31,3,Educación de Calidad,11,Secretaría de Educación,1104,Dirección General Para El desarrollo Integral de la Comunidad Educativa,11,SEG,E062,Competencias en Educación Básica,Q2228,Impulso al Desarrollo de Habilidades Matemáticas,Cobertura Estatal," 576,939.00 "
2021,2021-03-31,3,Educación de Calidad,11,Secretaría de Educación,1104,Dirección General Para El desarrollo Integral de la Comunidad Educativa,11,SEG,E062,Competencias en Educación Básica,Q2228,Impulso al Desarrollo de Habilidades Matemáticas,Dolores Hidalgo Cuna de la Independencia Nacional," 504,091.80 "
2021,2021-03-31,3,Educación de Calidad,11,Secretaría de Educación,1104,Dirección General Para El desarrollo Integral de la Comunidad Educativa,11,SEG,E062,Competencias en Educación Básica,Q2228,Impulso al Desarrollo de Habilidades Matemáticas,Guanajuato," 504,091.81 "
2021,2021-03-31,3,Educación de Calidad,11,Secretaría de Educación,1104,Dirección General Para El desarrollo Integral de la Comunidad Educativa,11,SEG,E062,Competencias en Educación Básica,Q2228,Impulso al Desarrollo de Habilidades Matemáticas,Irapuato," 504,091.81 "
2021,2021-03-31,3,Educación de Calidad,11,Secretaría de Educación,1104,Dirección General Para El desarrollo Integral de la Comunidad Educativa,11,SEG,E062,Competencias en Educación Básica,Q2228,Impulso al Desarrollo de Habilidades Matemáticas,León," 504,091.86 "
2021,2021-03-31,3,Educación de Calidad,11,Secretaría de Educación,1104,Dirección General Para El desarrollo Integral de la Comunidad Educativa,11,SEG,E062,Competencias en Educación Básica,Q2228,Impulso al Desarrollo de Habilidades Matemáticas,Salamanca," 375,000.00 "
2021,2021-03-31,3,Educación de Calidad,11,Secretaría de Educación,1104,Dirección General Para El desarrollo Integral de la Comunidad Educativa,11,SEG,E062,Competencias en Educación Básica,Q2228,Impulso al Desarrollo de Habilidades Matemáticas,San Luis de la Paz," 374,999.99 "
2021,2021-03-31,4,Economía para Todos,10,Secretaría de Desarrollo Económico Sustentable,1015,Direccion de Programas del Servicio Nacional de Empleo,10,SDES,S018,Capital Humano,Q3075,Impulso Productivo Social e Infraestructura,Abasolo," 1,800,000.00 "
2021,2021-03-31,4,Economía para Todos,10,Secretaría de Desarrollo Económico Sustentable,1015,Direccion de Programas del Servicio Nacional de Empleo,10,SDES,S018,Capital Humano,Q3075,Impulso Productivo Social e Infraestructura,Acámbaro," 405,000.00 "
2021,2021-03-31,4,Economía para Todos,10,Secretaría de Desarrollo Económico Sustentable,1015,Direccion de Programas del Servicio Nacional de Empleo,10,SDES,S018,Capital Humano,Q3075,Impulso Productivo Social e Infraestructura,Apaseo el Alto," 270,000.00 "
2021,2021-03-31,4,Economía para Todos,10,Secretaría de Desarrollo Económico Sustentable,1015,Direccion de Programas del Servicio Nacional de Empleo,10,SDES,S018,Capital Humano,Q3075,Impulso Productivo Social e Infraestructura,Apaseo el Grande," 1,125,000.00 "
2021,2021-03-31,4,Economía para Todos,10,Secretaría de Desarrollo Económico Sustentable,1015,Direccion de Programas del Servicio Nacional de Empleo,10,SDES,S018,Capital Humano,Q3075,Impulso Productivo Social e Infraestructura,Atarjea," 1,035,000.00 "
2021,2021-03-31,4,Economía para Todos,10,Secretaría de Desarrollo Económico Sustentable,1015,Direccion de Programas del Servicio Nacional de Empleo,10,SDES,S018,Capital Humano,Q3075,Impulso Productivo Social e Infraestructura,Celaya," 2,025,000.00 "
2021,2021-03-31,4,Economía para Todos,10,Secretaría de Desarrollo Económico Sustentable,1015,Direccion de Programas del Servicio Nacional de Empleo,10,SDES,S018,Capital Humano,Q3075,Impulso Productivo Social e Infraestructura,Cobertura Estatal," 17,339,100.00 "
2021,2021-03-31,4,Economía para Todos,10,Secretaría de Desarrollo Económico Sustentable,1015,Direccion de Programas del Servicio Nacional de Empleo,10,SDES,S018,Capital Humano,Q3075,Impulso Productivo Social e Infraestructura,Comonfort," 270,000.00 "
2021,2021-03-31,4,Economía para Todos,10,Secretaría de Desarrollo Económico Sustentable,1015,Direccion de Programas del Servicio Nacional de Empleo,10,SDES,S018,Capital Humano,Q3075,Impulso Productivo Social e Infraestructura,Coroneo," 675,000.00 "
2021,2021-03-31,4,Economía para Todos,10,Secretaría de Desarrollo Económico Sustentable,1015,Direccion de Programas del Servicio Nacional de Empleo,10,SDES,S018,Capital Humano,Q3075,Impulso Productivo Social e Infraestructura,Cortazar," 720,000.00 "
2021,2021-03-31,4,Economía para Todos,10,Secretaría de Desarrollo Económico Sustentable,1015,Direccion de Programas del Servicio Nacional de Empleo,10,SDES,S018,Capital Humano,Q3075,Impulso Productivo Social e Infraestructura,Cuerámaro," 765,000.00 "
2021,2021-03-31,4,Economía para Todos,10,Secretaría de Desarrollo Económico Sustentable,1015,Direccion de Programas del Servicio Nacional de Empleo,10,SDES,S018,Capital Humano,Q3075,Impulso Productivo Social e Infraestructura,Doctor Mora," 855,000.00 "
2021,2021-03-31,4,Economía para Todos,10,Secretaría de Desarrollo Económico Sustentable,1015,Direccion de Programas del Servicio Nacional de Empleo,10,SDES,S018,Capital Humano,Q3075,Impulso Productivo Social e Infraestructura,Dolores Hidalgo Cuna de la Independencia Nacional," 1,575,000.00 "
2021,2021-03-31,4,Economía para Todos,10,Secretaría de Desarrollo Económico Sustentable,1015,Direccion de Programas del Servicio Nacional de Empleo,10,SDES,S018,Capital Humano,Q3075,Impulso Productivo Social e Infraestructura,Guanajuato," 675,000.00 "
2021,2021-03-31,4,Economía para Todos,10,Secretaría de Desarrollo Económico Sustentable,1015,Direccion de Programas del Servicio Nacional de Empleo,10,SDES,S018,Capital Humano,Q3075,Impulso Productivo Social e Infraestructura,Huanímaro," 540,000.00 "
2021,2021-03-31,4,Economía para Todos,10,Secretaría de Desarrollo Económico Sustentable,1015,Direccion de Programas del Servicio Nacional de Empleo,10,SDES,S018,Capital Humano,Q3075,Impulso Productivo Social e Infraestructura,Irapuato," 2,610,000.00 "
2021,2021-03-31,4,Economía para Todos,10,Secretaría de Desarrollo Económico Sustentable,1015,Direccion de Programas del Servicio Nacional de Empleo,10,SDES,S018,Capital Humano,Q3075,Impulso Productivo Social e Infraestructura,Jaral del Progreso," 1,755,000.00 "
2021,2021-03-31,4,Economía para Todos,10,Secretaría de Desarrollo Económico Sustentable,1015,Direccion de Programas del Servicio Nacional de Empleo,10,SDES,S018,Capital Humano,Q3075,Impulso Productivo Social e Infraestructura,Jérecuaro," 360,000.00 "
2021,2021-03-31,4,Economía para Todos,10,Secretaría de Desarrollo Económico Sustentable,1015,Direccion de Programas del Servicio Nacional de Empleo,10,SDES,S018,Capital Humano,Q3075,Impulso Productivo Social e Infraestructura,León," 14,235,900.00 "
2021,2021-03-31,4,Economía para Todos,10,Secretaría de Desarrollo Económico Sustentable,1015,Direccion de Programas del Servicio Nacional de Empleo,10,SDES,S018,Capital Humano,Q3075,Impulso Productivo Social e Infraestructura,Manuel Doblado," 765,000.00 "
2021,2021-03-31,4,Economía para Todos,10,Secretaría de Desarrollo Económico Sustentable,1015,Direccion de Programas del Servicio Nacional de Empleo,10,SDES,S018,Capital Humano,Q3075,Impulso Productivo Social e Infraestructura,Moroleón," 495,000.00 "
2021,2021-03-31,4,Economía para Todos,10,Secretaría de Desarrollo Económico Sustentable,1015,Direccion de Programas del Servicio Nacional de Empleo,10,SDES,S018,Capital Humano,Q3075,Impulso Productivo Social e Infraestructura,Ocampo," 405,000.00 "
2021,2021-03-31,4,Economía para Todos,10,Secretaría de Desarrollo Económico Sustentable,1015,Direccion de Programas del Servicio Nacional de Empleo,10,SDES,S018,Capital Humano,Q3075,Impulso Productivo Social e Infraestructura,Pénjamo," 1,800,000.00 "
2021,2021-03-31,4,Economía para Todos,10,Secretaría de Desarrollo Económico Sustentable,1015,Direccion de Programas del Servicio Nacional de Empleo,10,SDES,S018,Capital Humano,Q3075,Impulso Productivo Social e Infraestructura,Pueblo Nuevo," 225,000.00 "
2021,2021-03-31,4,Economía para Todos,10,Secretaría de Desarrollo Económico Sustentable,1015,Direccion de Programas del Servicio Nacional de Empleo,10,SDES,S018,Capital Humano,Q3075,Impulso Productivo Social e Infraestructura,Purísima del Rincón," 810,000.00 "
2021,2021-03-31,4,Economía para Todos,10,Secretaría de Desarrollo Económico Sustentable,1015,Direccion de Programas del Servicio Nacional de Empleo,10,SDES,S018,Capital Humano,Q3075,Impulso Productivo Social e Infraestructura,Romita," 855,000.00 "
2021,2021-03-31,4,Economía para Todos,10,Secretaría de Desarrollo Económico Sustentable,1015,Direccion de Programas del Servicio Nacional de Empleo,10,SDES,S018,Capital Humano,Q3075,Impulso Productivo Social e Infraestructura,Salamanca," 1,530,000.00 "
2021,2021-03-31,4,Economía para Todos,10,Secretaría de Desarrollo Económico Sustentable,1015,Direccion de Programas del Servicio Nacional de Empleo,10,SDES,S018,Capital Humano,Q3075,Impulso Productivo Social e Infraestructura,Salvatierra," 1,305,000.00 "
2021,2021-03-31,4,Economía para Todos,10,Secretaría de Desarrollo Económico Sustentable,1015,Direccion de Programas del Servicio Nacional de Empleo,10,SDES,S018,Capital Humano,Q3075,Impulso Productivo Social e Infraestructura,San Diego de la Unión," 630,000.00 "
2021,2021-03-31,4,Economía para Todos,10,Secretaría de Desarrollo Económico Sustentable,1015,Direccion de Programas del Servicio Nacional de Empleo,10,SDES,S018,Capital Humano,Q3075,Impulso Productivo Social e Infraestructura,San Felipe," 855,000.00 "
2021,2021-03-31,4,Economía para Todos,10,Secretaría de Desarrollo Económico Sustentable,1015,Direccion de Programas del Servicio Nacional de Empleo,10,SDES,S018,Capital Humano,Q3075,Impulso Productivo Social e Infraestructura,San Francisco del Rincón," 900,000.00 "
2021,2021-03-31,4,Economía para Todos,10,Secretaría de Desarrollo Económico Sustentable,1015,Direccion de Programas del Servicio Nacional de Empleo,10,SDES,S018,Capital Humano,Q3075,Impulso Productivo Social e Infraestructura,San José Iturbide," 855,000.00 "
2021,2021-03-31,4,Economía para Todos,10,Secretaría de Desarrollo Económico Sustentable,1015,Direccion de Programas del Servicio Nacional de Empleo,10,SDES,S018,Capital Humano,Q3075,Impulso Productivo Social e Infraestructura,San Luis de la Paz," 1,395,000.00 "
2021,2021-03-31,4,Economía para Todos,10,Secretaría de Desarrollo Económico Sustentable,1015,Direccion de Programas del Servicio Nacional de Empleo,10,SDES,S018,Capital Humano,Q3075,Impulso Productivo Social e Infraestructura,San Miguel de Allende," 765,000.00 "
2021,2021-03-31,4,Economía para Todos,10,Secretaría de Desarrollo Económico Sustentable,1015,Direccion de Programas del Servicio Nacional de Empleo,10,SDES,S018,Capital Humano,Q3075,Impulso Productivo Social e Infraestructura,Santa Catarina," 405,000.00 "
2021,2021-03-31,4,Economía para Todos,10,Secretaría de Desarrollo Económico Sustentable,1015,Direccion de Programas del Servicio Nacional de Empleo,10,SDES,S018,Capital Humano,Q3075,Impulso Productivo Social e Infraestructura,Santa Cruz de Juventino Rosas," 270,000.00 "
2021,2021-03-31,4,Economía para Todos,10,Secretaría de Desarrollo Económico Sustentable,1015,Direccion de Programas del Servicio Nacional de Empleo,10,SDES,S018,Capital Humano,Q3075,Impulso Productivo Social e Infraestructura,Santiago Maravatío," 315,000.00 "
2021,2021-03-31,4,Economía para Todos,10,Secretaría de Desarrollo Económico Sustentable,1015,Direccion de Programas del Servicio Nacional de Empleo,10,SDES,S018,Capital Humano,Q3075,Impulso Productivo Social e Infraestructura,Silao de la Victoria," 1,305,000.00 "
2021,2021-03-31,4,Economía para Todos,10,Secretaría de Desarrollo Económico Sustentable,1015,Direccion de Programas del Servicio Nacional de Empleo,10,SDES,S018,Capital Humano,Q3075,Impulso Productivo Social e Infraestructura,Tarandacuao," 180,000.00 "
2021,2021-03-31,4,Economía para Todos,10,Secretaría de Desarrollo Económico Sustentable,1015,Direccion de Programas del Servicio Nacional de Empleo,10,SDES,S018,Capital Humano,Q3075,Impulso Productivo Social e Infraestructura,Tarimoro," 315,000.00 "
2021,2021-03-31,4,Economía para Todos,10,Secretaría de Desarrollo Económico Sustentable,1015,Direccion de Programas del Servicio Nacional de Empleo,10,SDES,S018,Capital Humano,Q3075,Impulso Productivo Social e Infraestructura,Tierra Blanca," 1,035,000.00 "
2021,2021-03-31,4,Economía para Todos,10,Secretaría de Desarrollo Económico Sustentable,1015,Direccion de Programas del Servicio Nacional de Empleo,10,SDES,S018,Capital Humano,Q3075,Impulso Productivo Social e Infraestructura,Uriangato," 540,000.00 "
2021,2021-03-31,4,Economía para Todos,10,Secretaría de Desarrollo Económico Sustentable,1015,Direccion de Programas del Servicio Nacional de Empleo,10,SDES,S018,Capital Humano,Q3075,Impulso Productivo Social e Infraestructura,Valle de Santiago," 945,000.00 "
2021,2021-03-31,4,Economía para Todos,10,Secretaría de Desarrollo Económico Sustentable,1015,Direccion de Programas del Servicio Nacional de Empleo,10,SDES,S018,Capital Humano,Q3075,Impulso Productivo Social e Infraestructura,Victoria," 1,080,000.00 "
2021,2021-03-31,4,Economía para Todos,10,Secretaría de Desarrollo Económico Sustentable,1015,Direccion de Programas del Servicio Nacional de Empleo,10,SDES,S018,Capital Humano,Q3075,Impulso Productivo Social e Infraestructura,Villagrán," 315,000.00 "
