ciclo,periodo,id_eje,decripción_eje,id_division,descripcion_division,id_centro_gestor,descripcion_centro_gestor,id_siglas,siglas_dependencia,id_programa_presupuestario,descripcion_programa_presupuestario,id_componente,descripcion_componente,id_proceso_proyecto,descripcion_proceso_proyecto,detalle,aprobado
2021,2021-01-01,4,Economía para Todos,21,Secretaría de Turismo,2103,Subsecretaría de Promoción Turística,21,SECTUR,E027,Derrama económica por turismo,E027.C03,"Aportación económica para la promoción de la actividad turística en el estado, otorgada",Q0373,"Turismo de Congresos, Convenciones y Exposiciones","Promover el Estado de Guanajuato y fortalecer la industria de las reuniones en el Estado, mediante la asistencia a eventos especializados y la postulación de los destinos en distintos eventos, con la finalidad de atraerlos para futuras ediciones, fomentando la constante participación entre Secretaría de Turismo y Oficinas de Convenciones y Visitantes de los distintos municipios con vocación a las reuniones, para la atracción de Congresos, Convenciones y Exposiciones. Así como capacitación de la cadena de valor de la industria de Reuniones en el Estado de Guanajuato, para fortalecer la industria y profesionalizar a la cadena de valor que otorga servicios particulares a los organizadores de eventos, elevando así la calidad de los servicios prestados. Cabe destacar que el proceso de atracción de eventos, se realiza a través de la participación en eventos nacionales e internacionales donde se identifican a los comité organizadores de eventos en materia de reuniones y se les invita a realizar futuras ediciones de sus eventos en el Estado, esta postulación se ve reforzada por la participación conjunta entre la Secretaría de Turismo del Estado, Direcciones de Turismo de los respectivos municipios, OCV-s, recintos y proveedores, de tal manera que cada postulación se vea integrada y fortalecida por los principales actores en la candidatura de los destinos. Cabe destacar la importancia del segmento de romance y aventura en la inclusión de la participación en eventos nacionales e internacionales como estrategia de promoción de los destinos para la atracción de nuevos proyectos en beneficio de la proveeduría especializada que atiende estos segmentos.",2800000
2021,2021-01-01,4,Economía para Todos,21,Secretaría de Turismo,2103,Subsecretaría de Promoción Turística,21,SECTUR,E027,Derrama económica por turismo,E027.C03,"Aportación económica para la promoción de la actividad turística en el estado, otorgada",Q0374,Promoción y Difusión Nacional e Internacional de la Marca Turística de Guanajuato.,"A través de este  proyecto se define y ejecutan campañas de promoción turística dirigidas a segmentos específicos (Cultura, aventura, negocios, gastronomía, compras, naturaleza) con la finalidad de difundir y posicionar la oferta turística del Estado de Guanajuato hacia los principales mercados emisores de turistas a nivel nacional e internacional, así como a otros mercados potenciales. Se dará continuidad a la estrategia de comunicación a mercados internacionales. Parte de este presupuesto asignado a campañas es empatado uno a uno con el Consejo de Promoción Turística. Por otra parte se definen y generan herramientas de promoción  como mecanismo de difusión de la oferta turística del Estado con la finalidad de llegar a un mayor número de visitantes potenciales. Las campañas difunden la oferta turística del estado, donde destacan: infraestructura, atractivos, eventos, festividades, rutas y circuitos.",24500000
2021,2021-01-01,4,Economía para Todos,21,Secretaría de Turismo,2103,Subsecretaría de Promoción Turística,21,SECTUR,E027,Derrama económica por turismo,E027.C03,"Aportación económica para la promoción de la actividad turística en el estado, otorgada",Q0375,"Desarrollo de Productos, Rutas y Circuitos Turísticos","La diferenciación y diversificación de la oferta turística surge como necesidad y área de oportunidad ante la demanda del mercado que hoy se encuentra en búsqueda de productos vivenciales y experiencias únicas en rutas y circuitos, como parte esencial para elegir un destino turístico, ya sea para turismo cultural, aventura, reuniones y negocios, turismo religioso, etc. Se proyecta profesionalizar a prestadores de servicios turísticos con al menos 10 productos, rutas y/o circuitos turísticos en el estado, dotándolos de metodologías y procesos innovadores que permitan generar esquemas de negocio rentables y orientados a satisfacer las necesidades de turistas y visitantes al estado de Guanajuato, a través de las metodologías de Desarrollo de Productos, Rutas y Circuitos Turísticos o Fábrica de Productos, metodología que ha permitido atender a más de 30 Productos, 5 Rutas y Circuitos, 25 levantamientos de fichas técnicas en años anteriores y que permitieron evaluar nuevos proyectos. Esta profesionalización será a través de certificaciones, cursos, talleres vivenciales y experienciales in situ que logren mejorar procesos de los prestadores de servicios turísticos. Además se contará con la operación del Consejo Consultivo Gastronómico que dotará de herramientas y la experiencia del sector para desarrollar y fortalecer el turismo gastronómico en el Estado. Así mismo, se contará con la meta de apoyar en la creación de proyectos de desarrollo enoturístico en el estado a través de portafolios de inversión para el desarrollo del clúster vitivinícola.",3867633.56
2021,2021-01-01,4,Economía para Todos,21,Secretaría de Turismo,2103,Subsecretaría de Promoción Turística,21,SECTUR,E027,Derrama económica por turismo,E027.C03,"Aportación económica para la promoción de la actividad turística en el estado, otorgada",Q0376,Apoyo a Festivales Internacionales y Eventos Especiales,"Este proyecto pretende apoyar la realización de Festivales Internacionales y/o Eventos especiales de carácter cultural, deportivo, artístico, religioso y todos eventos similares a estos. Se apoyan con la finalidad de incentivar la inversión de los sectores público, privado y social, en la organización, promoción y fomento de los distintos segmentos de la actividad turística del estado de Guanajuato, diversificar la oferta turística consolidando los distintos segmentos turísticos con que cuenta el estado, incrementar la estadía de turistas y flujo de visitantes a los distintos destinos turísticos, garantizar la actividad turística durante todo el año en beneficio del sector turístico y de la sociedad en general, fortalecer el turismo gastronómico como estrategia de turismo sustentable y fortalecer la imagen del estado de Guanajuato como sede idónea para la realización de festivales o eventos especiales de talla nacional e internacional. El apoyo a los eventos se designa a través de un marco regulatorio para el otorgamiento destinado a la planeación, organización, logística, desarrollo, promoción y difusión de festivales internacionales y eventos especiales a realizarse dentro y fuera del estado de Guanajuato que beneficien la actividad turística.",19000000
2021,2021-01-01,4,Economía para Todos,21,Secretaría de Turismo,2103,Subsecretaría de Promoción Turística,21,SECTUR,E027,Derrama económica por turismo,E027.C03,"Aportación económica para la promoción de la actividad turística en el estado, otorgada",Q0377,"Festivales y eventos gastronómicos Guanajuato, ¡Sí sabe!","Proyecto diseñado para apoyar la realización de eventos gastronómicos que posicionen la Política Publica Gastronómica Guanajuato ¡Sí sabe! a nivel regional, nacional e internacional. Dentro del programa se contemplan: Ferias de la cocina tradicional, Festivales de la Vendimia Valle de la Independencia, Festivales de Gastronomía dentro y fuera del estado, el Festival del Agave, Concursos Gastronómicos. Estos eventos representan una gran oportunidad para dar a conocer nuestra gastronomía tradicional y productos orgullosamente guanajuatenses, contribuyendo a la atracción turística de este segmento, en beneficio económico y social para nuestro Estado. Es importante la participación de varios Chefs estatales que se han sumado a este gran proyecto, quienes han participado con su investigación histórico-gastronómica, descubriendo recetas típicas, proponiendo nuevos platillos de una cocina en evolución y con un programa de fortalecimiento a nuestras cocineras tradicionales. Para tal efecto la Secretaría invita a los municipios a sumarse al proyecto, creando una sinergia de trabajo entre organizadores de eventos, iniciativa privada, municipio y estado, con la finalidad de rescatar un producto como ícono para cada uno de ellos.",7968432
2021,2021-01-01,4,Economía para Todos,21,Secretaría de Turismo,2103,Subsecretaría de Promoción Turística,21,SECTUR,E027,Derrama económica por turismo,E027.C03,"Aportación económica para la promoción de la actividad turística en el estado, otorgada",Q0378,Fomento a la Industria Cinematográfica y Audiovisual del Estado de Guanajuato,"Se formularan y coordinaran acciones de fomento de la industria cinematográfica y audiovisual, promoviendo la obtención de recursos y el otorgamiento de apoyos a la industria, así como también Promoción de locaciones y atractivos del Estado a nivel nacional e internacional al estado de Guanajuato en ferias y festivales cinematográficos difundiendo los atractivos turísticos  para películas, novelas, vídeo clips, documentales, etc. Nacionales e internacionales mismos que formaran parte de un portafolio de solicitudes, las cuales serán evaluadas a través de la comisión fílmica integrada por agentes del sector público y privado relacionados con el turismo y la industria fílmica; se ofrecerá una ventanilla única de orientación y gestión de trámites así como también se elaborará y difundirá la actualización de los registros de los proveedores de servicios, productores y locaciones, así como la guía del productor; todo con la finalidad de dar difusión y promoción al Estado de Guanajuato, y de esta manera lograr no solo el posicionamiento del Estado a nivel nacional e internacional como uno de los principales destinos fílmicos, si no también lograr la atracción de un mayor número de turistas al Estado a través de dichos proyectos.",2500000
2021,2021-01-01,4,Economía para Todos,21,Secretaría de Turismo,2103,Subsecretaría de Promoción Turística,21,SECTUR,E027,Derrama económica por turismo,E027.C03,"Aportación económica para la promoción de la actividad turística en el estado, otorgada",Q0379,Exposición del Estado de Guanajuato como Destino Turístico,"Cumpliendo con el programa sectorial (PETG 2019 - 2024) continuaremos con acciones que nos permitan incrementar y mantener el número de visitantes al Estado, continuando con el posicionamiento en los mercados actuales y logrando acceder a otros mercados, fruto de los nuevos segmentos turísticos que van surgiendo. De acuerdo al marco legal de la -Ley de Turismo para el Estado de Guanajuato y sus municipios-, y en relación a sus artículos 25 al 29, la SECTUR es responsable de llevar a cabo actividades de promoción que incremente la afluencia turística de la entidad. Es primordial la promoción de eventos, atractivos y servicios que se ofertan en el Estado, ello conforme lo estipulada el artículo 27 de dicha ley. Este proyecto a través de un trabajo coordinado de Relaciones Públicas, invitara a medios de comunicación, líderes de opinión, agentes de viajes, grupos especializados y especialistas en social media a recorrer y vivir experiencias de los atractivos del Estado a través de viajes de familiarización, mismos que generan publicidad no pagada y difusión a nivel nacional e internacional. Participaremos en los principales eventos de promoción turística nacionales e internacionales donde los ejes de promoción son: eventos de gran formato, rutas, ferias, fiestas, caravanas y productos turísticos del Estado de Guanajuato. Continuaremos buscando penetración en medios de comunicación nacionales e internacionales generando la permanencia de visitas de turistas al Estado de Guanajuato a través de boletines y ruedas de prensa. Con una atención personalizada se reciben en el Aeropuerto Internacional de Guanajuato a todos los turistas cautivos y posibles visitantes.",18000000
2021,2021-01-01,4,Economía para Todos,21,Secretaría de Turismo,2103,Subsecretaría de Promoción Turística,21,SECTUR,E027,Derrama económica por turismo,E027.C03,"Aportación económica para la promoción de la actividad turística en el estado, otorgada",Q0380,Mercadeo y Comercialización de la Marca Turística de Guanajuato,"Para lograr la correcta comercialización de la Marca Turística Guanajuato, se ha creado una estrategia de mercadotecnia que se implementará a través de los siguientes componentes:   **Alianzas estratégicas con socios comerciales nacionales e internacionales (tour operadores, globalizadores  y agencias mayoristas) para que apoyen la comercialización del destino y sus productos turísticos para generar campañas de promoción con sus medios digitales e impresos a través de cooperados. **Contribuir al fortalecimiento de prestadores de servicios turísticos con estándares internacionales de venta y mercadeo a través de la vinculación con comercializadores internacionales, en eventos, ferias y exposiciones, así como dar a conocer los paquetes turísticos ofertados por medio de herramientas de promoción. **Mantener informado a los turistas, visitantes potenciales y público en general de la oferta, productos y eventos del Estado, a través del uso de tecnología y plataformas digitales.",19700000
2021,2021-01-01,4,Economía para Todos,21,Secretaría de Turismo,2103,Subsecretaría de Promoción Turística,21,SECTUR,E027,Derrama económica por turismo,E027.C03,"Aportación económica para la promoción de la actividad turística en el estado, otorgada",Q0381,Fondos Mixtos para el fortalecimiento de los destinos turísticos del Estado,"El Proyecto se opera mediante Convenios Únicos de Promoción con Organismos Legalmente Constituidos, involucrados en la actividad turística e integrados en su mayoría por empresarios turísticos, que desarrollan acciones a favor de la promoción turística, de manera conjunta entre la iniciativa privada, los municipios y la Secretaría de Turismo Estatal. Actualmente existen 7 organismos legalmente constituidos que pertenecen a los municipios de: León, San Miguel de Allende, Celaya, Guanajuato, Irapuato, Dolores Hidalgo, San José Iturbide, Silao y Salamanca. Por otro lado, la Secretaría de Turismo del Estado de Guanajuato en su actuación funge como ente promotor de la oferta turística del Estado, realizando acciones con el objetivo de posicionar a Guanajuato como destino competitivo en segmentos turísticos de romance, reuniones, aventura, cultura, gastronomía, enoturismo a través de festivales, expos, eventos y proyectos cinematográficos entre otros, permitiendo el desarrollo de nuevas tecnologías para la promoción turística.",15000000
2021,2021-01-01,4,Economía para Todos,21,Secretaría de Turismo,2104,Dirección General de Planeación,21,SECTUR,E027,Derrama económica por turismo,E027.C04,"Acciones que impulsan la competitividad de los destinos turísticos del Estado, implementadas",Q0340,Gestión del Desarrollo Turístico Regional Sustentable,"Comprende la implementación de acciones entorno a la actividad turística sustentable que abonan a los retos en materia turística dentro del -Plan Estatal de Desarrollo Guanajuato 2040- enfocadas a las 7 regiones turísticas del Estado; así como en alineación al Objetivo 4.2.2, Estrategia 2. Impulso a la competitividad, el valor agregado y la sostenibilidad de los destinos turísticos. La SECTUR Guanajuato se ha preocupado por contribuir al desarrollo económico del Estado, empleando el turismo como una herramienta de desarrollo sustentable que vele por el equilibrio económico, social y ecológico. A través de este proyecto se tendrá acercamiento, se capacitará y dará acompañamiento continuo hacia los actores estratégicos del sector público y privado que intervienen en la actividad turística. Esto en búsqueda de de transmitir las buenas prácticas que permiten transformar la conciencia para el desarrollo de las regiones y los municipios del estado con un enfoque sustentable, impulso a la creación de certificados sustentables para las empresas y gestión sustentable de los destinos.  Con ello coadyuvamos a satisfacer las necesidades presentes sin comprometer los recursos de las futuras generaciones, así como la necesidad  de construir los instrumentos de gestión gubernamental con liderazgos participativos que aportan al desarrollo social y ecológico de los destinos.",1800000
2021,2021-01-01,4,Economía para Todos,21,Secretaría de Turismo,2104,Dirección General de Planeación,21,SECTUR,E027,Derrama económica por turismo,E027.C04,"Acciones que impulsan la competitividad de los destinos turísticos del Estado, implementadas",Q0341,Fomento a la Inversión Turística,"El diseño de este proyecto se sujeta a los actos y procedimientos establecidos en la Ley de Turismo para el estado de Guanajuato y sus municipios en materia de inversión turística.  El impacto esperado del proyecto es apoyar a 6 empresarios que inviertan en turismo en el estado de Guanajuato. El proyecto tiene el propósito de estructurar un programa de incentivos que permita fomentar la inversión turística privada y establecer acciones para impulsar y fortalecer la cadena de valor de las empresas turísticas del sector turismo en el estado de Guanajuato. El proyecto posee los siguientes componentes: I. Portafolio de necesidades de inversión turística privada para los destinos; II. Incentivos a nuevos proyectos de inversión.  Siguiendo el Programa de Gobierno del estado de Guanajuato 2018-2024 en el objetivo 4.2.2 - Fortalecer al sector turístico como motor de desarrollo económico, en la estrategia 2 – Impulso a la competitividad, el valor agregado y la sostenibilidad de los destinos turísticos, se define “Integrar un portafolio de proyectos turísticos de inversión privada” como una de las principales acciones a realizar, con lo que se propone el fomento del programa de Atracción de inversión turística privada en los diferentes destinos turísticos del Estado, con la finalidad de concretar proyectos que permitan potenciar la inversión privada en nuestro estado, así como contribuir a la generación de empleos, incrementar el número de visitantes, incrementar la derrama económica y mejorar los servicios turísticos para turistas y residentes. El público objetivo para el programa de incentivos son los inversionistas interesados en desarrollar un proyecto turístico en el Estado de Guanajuato, que cumplan con los requisitos y sean aprobados de acuerdo a los lineamientos de operación establecidos. Asimismo, se les estará proporcionando una atención integral durante el desarrollo de su proyecto.",1500000
2021,2021-01-01,4,Economía para Todos,21,Secretaría de Turismo,2104,Dirección General de Planeación,21,SECTUR,E027,Derrama económica por turismo,E027.C03,"Aportación económica para la promoción de la actividad turística en el estado, otorgada",Q0342,Parque Guanajuato Bicentenario,"Parque Guanajuato Bicentenario, es uno de los recintos culturales y turísticos más importantes del estado, la región y de México. Es un lugar que conjuga esparcimiento, aprendizaje y diversión para todos. Contamos con aproximadamente 14.5 hectáreas de superficie, donde contamos con salas de exposiciones, áreas lúdicas y se llevan a cabo eventos relacionados con la cultura, la educación y el entretenimiento, encaminados a fortalecer la identidad y los valores que nos distinguen como guanajuatenses y mexicanos., Contamos con pabellones, geodésicas y salas de exposiciones que ofrecen al visitante experiencias de aporte en educación cultura y entretenimiento, actualmente en operación, se mantienen en contante mantenimiento, conservación y operación el recinto, incluye las museografías temporales y permanentes, así como los espacios para los eventos de carácter cultural, social o deportivos)  Como política en cumplimiento a las metas y fines del fideicomiso se gestiona el montaje operación y puesta en marcha de exposición temporal de carácter internacional   Parque Ecológico, que comprende alrededor de 40 hectáreas divididas en 9 polígonos. El Fideicomiso es responsable del cuidado y mantenimiento, actualmente se llevan acciones de conservación de suelo, agua y mantenimiento de plantación con fines de recuperación de la cubierta forestal en su totalidad, así como la limpieza, deshierbe y desazolve de cunetas.",20000000
2021,2021-01-01,4,Economía para Todos,21,Secretaría de Turismo,2104,Dirección General de Planeación,21,SECTUR,E027,Derrama económica por turismo,E027.C04,"Acciones que impulsan la competitividad de los destinos turísticos del Estado, implementadas",Q3214,Inteligencia Turística,"El proyecto pretende llevar a cabo el monitoreo de la actividad turística del estado de Guanajuato, generando indicadores y estudios que nos permitan conocer de mejor manera las características y hábitos de nuestros visitantes, de cada destino y de los eventos que se realizan en el estado. El monitoreo se realiza generando los estudios del comportamiento del turismo en el estado de Guanajuato, sus principales destinos y eventos turísticos, así como estudios de segmentos, mercados y tendencias del turismo, la inscripción de prestadores de servicios turísticos al estado y la actualización, monitoreo y análisis de los indicadores que se publican en el Observatorio Turístico del Estado de Guanajuato, además de la realización del Encuentro de Observatorios Turísticos, que nos permiten identificar las áreas de oportunidad para nuestros destinos. Identificar nuevas tendencias de mercado, características, hábitos y exigencias de nuestros turistas, así como sus diferentes segmentos turísticos de interés, por lo que, la correcta toma de decisiones de los diferentes actores del sector nos motiva a seguir implementando acciones que nos lleven a conocer ese comportamiento, generando la inteligencia turística que nos permita realizar acciones para mejorar el turismo en nuestros destinos y lograr el posicionamiento del estado de Guanajuato como uno de los principales destinos turísticos en el país para la atracción de visitantes nacionales e internacionales.",2000000
2021,2021-01-01,3,Educación de Calidad,30,Sector Paraestatal,3001,Comisión de Deporte del Estado de Guanajuato,30,CODE,E047,Práctica competitiva y deportiva,E047.C02,"Identificación, atención y seguimiento a talentos deportivos brindado",Q0133,DXT GTO,"Este programa contiene un ciclo que va desde la identificación de prospectos deportistas en instituciones educativas (primarias y secundarias incorporadas a la SEG) a través de evaluaciones y una vez realizada la identificación y reclutamiento se continúa con la preparación de los prospectos deportistas en las Academias de Talentos Deportivos. En este proceso de preparación se realizan programas de entrenamiento, evaluaciones de rendimiento deportivo tanto en el orden físico como el técnico-táctico, se apoya con material y equipamiento deportivo, así como el acompañamiento de un equipo multidisciplinario. También se organizan eventos deportivos de fogueo a nivel estatal, regional y nacional como parte de su preparación para así alcanzar el máximo rendimiento y clasificar así en los eventos del Sistema Nacional de Competencia convirtiéndose así en nuevos Talentos Deportivos. La identificación de los 100 Talentos Deportivos se realiza a través de diferentes acciones, una de ellas es en coordinación con la SEG donde la Comisión de Deporte tiene un acercamiento con las delegaciones regionales de la SEG para solicitar el permiso de entrada a las primarias y secundarias para poder realizar evaluaciones físicas, técnicas y tácticas. Otra acción es la detección en coordinación con las asociaciones deportivas estatales y autoridades municipales deportivas convocando a eventos propios de la disciplina donde podemos realizar visorias. Una vez que el Talento Deportivo se ha desarrollado y comienza su participación en competencias oficiales, el deportista pasa a formar parte de otro programa de la Comisión.",2000000
2021,2021-01-01,3,Educación de Calidad,30,Sector Paraestatal,3001,Comisión de Deporte del Estado de Guanajuato,30,CODE,E047,Práctica competitiva y deportiva,E047.C07,Apoyo al deporte popular o social otorgado.,Q0134,Gto Activo,"El programa Gto Activo tiene como finalidad el incremento y activación de nuevos espacios públicos en el Estado,  considerando la equidad de genero e inclusión, además de la organización y apoyo de eventos de activación física y masivos que fortalezcan la practica deportiva  buscando como resultado erradicar los problemas de salud y sedentarismo que conlleven al logro, fomento y mejora sustancial de hábitos que determinen una mejor calidad de vida..",2000000
2021,2021-01-01,3,Educación de Calidad,30,Sector Paraestatal,3001,Comisión de Deporte del Estado de Guanajuato,30,CODE,E047,Práctica competitiva y deportiva,E047.C05,Atención y seguimiento a atletas de alto rendimiento brindada,Q0135,Deporte a Fondo,"Proporcionar apoyos económicos públicos para el desarrollo del deporte de alto rendimiento, consistentes en estímulos, apoyos económico, de gestión, material y equipo deportivo  una beca económica mensual, fogueos y concentraciones todo lo relacionado con su preparación para el ciclo olímpico y paralímpico. Además  se cuenta con un programa de trabajo multidisciplinario con énfasis en el desarrollo técnico-administrativo, dando continuidad y seguimiento a los Juegos Olímpicos y Paralímpicos y eventos nacionales e internacionales.",2200000
2021,2021-01-01,3,Educación de Calidad,30,Sector Paraestatal,3001,Comisión de Deporte del Estado de Guanajuato,30,CODE,E047,Práctica competitiva y deportiva,E047.C04,"Apoyo a deportistas discapacitados del Estado de Guanajuato para su participación en eventos deportivos a nivel competitivo, recreativo y promocional otorgado.",Q0138,Deportistas de Grandeza,"A través del proyecto se promueve esta modalidad en un nivel de competencias deportivas proponiendo alianzas con organismos deportivos estatales y organismos municipales. Impulsar la profesionalización por medio de capacitación. Se promueve el desarrollo de nuevas disciplinas, proporcionar  equipamiento  específico, con el fin de involucrar a los niños y jóvenes guanajuatenses para que practiquen deporte como sistema cotidiano de vida y sean dignos representantes del Estado de Guanajuato. Fomentar la participación de los padres de familia para que involucren a sus hijos con discapacidad para integrarlos a los programas. Por último se pretende incrementar los apoyos financieros y en especie a las personas afines que atiendan deportistas con discapacidad para lograr mejores resultados a nivel nacional e internacional.  1. Fomentar el deporte adaptado a través de competencias en las diferentes discapacidades. 2. Mejorar el nivel competitivo de atletas con discapacidad. 3. Fortalecer el deporte adaptado en el estado de Guanajuato. 4. Estar dentro de los 10 primeros lugares en los Juegos Nacionales CONADE de Deporte Adaptado.  5. Tener deportistas clasificados para competencias internacionales",1000000
2021,2021-01-01,3,Educación de Calidad,30,Sector Paraestatal,3001,Comisión de Deporte del Estado de Guanajuato,30,CODE,E047,Práctica competitiva y deportiva,E047.C02,"Identificación, atención y seguimiento a talentos deportivos brindado",Q0141,Laboratorio de Investigación y Medicina del Deporte,"El programa ofrece atención a deportistas que compiten en  los juegos CONADE y a participantes del Sistema Nacional de Competencias y población guanajuatense con acciones enfocadas en la medicina deportiva, nutrición, rehabilitación y prevención de enfermedades cardiovasculares a través de los programas del Laboratorio de Investigación y Medicina y unidades de salud mediante evaluaciones medico-funcionales.  Así como también se brindará atenciones por parte del equipo multidisciplinario (medicina, nutrición  y rehabilitación) tanto en nuestras instalaciones como en los centros de entrenamiento  y acompañar a las delegaciones para su atención en competencias oficiales dentro y fuera del Estado. Se pretende contar con un laboratorio único en su tipo en el estado, al igual que una Unidad de Rehabilitación equipada que pueda atender adecuadamente a los deportistas y población guanajuatense.",800000
2021,2021-01-01,3,Educación de Calidad,30,Sector Paraestatal,3001,Comisión de Deporte del Estado de Guanajuato,30,CODE,E047,Práctica competitiva y deportiva,E047.C06,"Asesoría, atención y seguimiento a acciones de infraestructura deportiva otorgados",Q0146,Gto. Me Mueve,"Fortalecimiento de la infraestructura deportiva en los 46 municipios del Estado de Guanajuato mediante obras de construcción, remodelación, rehabilitación, ampliación y acciones de equipamiento de instalaciones deportivas en un esquema de concurrencia mixta, en el que los municipios aportan un peso por cada uno que le asigne el estado, con el fin de brindar a la sociedad guanajuatense espacios dignos y suficientes para que tengan mejores condiciones de desarrollo, contribuyendo a la formación integral de las personas, elevar su calidad de vida y recomponer el tejido social. El objetivo de este programa es fortalecer la infraestructura del deporte popular en comunidades rurales, barrios populares, así como en espacios educativos, a través de obras de construcción y rehabilitación, así como de acciones de equipamiento y modernización de instalaciones deportivas, que permitan brindar un servicio de calidad y operable a la población guanajuatense.",16500000
2021,2021-01-01,3,Educación de Calidad,30,Sector Paraestatal,3001,Comisión de Deporte del Estado de Guanajuato,30,CODE,E047,Práctica competitiva y deportiva,E047.C02,"Identificación, atención y seguimiento a talentos deportivos brindado",Q0339,Nacional Gto,"Para mejorar la posición de Guanajuato del 8vo lugar del medallero general de los Juegos Nacionales CONADE y mantenernos dentro de los 10 primeros lugares en el ranking nacional en los eventos que comprenden los Juegos Nacionales CONADE, así como continuar participando activamente y mantenernos dentro de los 10 primeros lugares del ranking nacional en los 8 eventos convocados por el Sistema Nacional de Competencias de CONADE, por lo que es necesario realizar acciones de selección, formación y seguimiento de personas con talento deportivo en las distintas disciplinas que comprenden los eventos, convocadas a través de competencias y/o visorias, desde sus etapas de intramuros, municipales, regionales estatales, estatales o regionales nacionales clasificatorios, así como el otorgar apoyos a las asociaciones deportivas, entrenadores o deportistas de tipo económico o en especie como (becas deportivas, fogueos, concentraciones, hospedaje, alimentación, transporte, pago de jueces, adquisición de uniformes y material deportivo especializado, entre otros) y profesional (nutriólogo, metodólogo y médico).",2000000
2021,2021-01-01,2,Desarrollo Humano y Social,30,Sector Paraestatal,3004,Sistema Estatal Para el desarrollo Integral de la Familia,30,DIF,S003,Impulso al combate a la pobreza con el mejoramiento de la situación familiar,S003.C04,Apoyos asistenciales a personas y familias vulnerables otorgados. DIF,Q0108,Todos Adelante GTO,"Dentro del marco de la Ley sobre el Sistema Estatal de Asistencia Social, este programa  busca contribuir a los esfuerzos por garantizar los derechos sociales de aquellos guanajuatenses que presentan algún tipo de carencia social o que se encuentran bajo la línea de pobreza:  Este proyecto contempla 5 vertientes importantes que abonan al mejoramiento de las condiciones y calidad de vida de los guanajuatenses:  1.- Apoyos directos tendientes a mejorar alguna situación emergente o de salud e dónde el ciudadano se encuentre indefenso o en riesgo y requiera asistencia para afrontarla. (gastos hospitalarios, tratamientos médicos, gastos funerarios, prótesis, etc) 2.- Cobertores y ropa de abrigo que serán distribuidos entre la población en condiciones de vulnerabilidad que habita en zonas de riesgo climático y durante contingencias ambientales. 3.- Trasporte aéreo hacia el Estado y custodia para aquellas niñas, niños y adolescentes que buscaron migrar a EUA de forma no acompañada y que se encuentran resguardados en albergues fronterizos.  4.- Material lúdico tendiente a fortalecer la vinculación entre los integrantes de las familias y a fortalecer las competencias parentales de los padres de familias en condiciones de riesgo. Esta acción posibilitará los trabajos de fortalecimiento familiar y abonará a la cohesión social y al restablecimiento del tejido social desde la célula familiar. 5.- Acercamiento de los servicios públicos ofertados por el Estado, la Federación y el Municipio, a zonas geográficamente alejadas de cabecera municipal, para así posibilitar el acceso a toda la ciudadanía sin importar la región en la que habite.",20000000
2021,2021-01-01,2,Desarrollo Humano y Social,30,Sector Paraestatal,3004,Sistema Estatal Para el desarrollo Integral de la Familia,30,DIF,E009,Atención integral para adultos mayores,E009.C01,Atención gerontológica otorgada a las Personas adultas mayores por personal capacitado,Q2398,Apoyos Mayores GTO,"El Programa Apoyos Mayores, atiende a personas adultas mayores de 65 años cumplidos hasta los 68 años cumplidos; contribuye a mejorar la calidad de vida de las personas adultas mayores afectadas por el abandono, la pobreza y la vulnerabilidad debido a carencia de familia, rechazo familiar, maltrato físico, psicológico y carencia de recursos económicos, en el Estado de Guanajuato. Dentro de los objetivos entre otros son: Contribuir a abatir las carencias sociales que presenten las personas adultas mayores en materia de rezago educativo, accesos a los servicios de salud, acceso a la seguridad social, calidad y espacios de vivienda, acceso a servicios básicos de vivienda y acceso a la alimentación nutritiva y de calidad; fortalecer la economía de las personas adultas mayores en situación de vulnerabilidad y marginación; mejorar el bienestar económico de las personas adultas mayores y mejorar la calidad de vida de las personas adultas mayores que se encuentren en situación de desamparo incapacidad, marginación o sujetos de maltrato. El apoyo actualmente consta de $500.00 mensuales.",80000000
